,var,AUC_loss
975,CTDD_secondarystruct.1.residue100.np,-7.51E-06
626,DPC_PY.np,-7.87E-06
109,CTriad_g3.g2.g4.np,-7.89E-06
641,DPC_QR.np,-7.89E-06
310,CTriad_g7.g3.g2.np,-8.09E-06
544,DPC_KV.np,-8.29E-06
550,DPC_LE.np,-8.63E-06
477,DPC_GM.np,-8.64E-06
773,CTDC_hydrophobicity_ZIMJ680101.G1.np,-8.75E-06
635,DPC_QK.np,-9.34E-06
658,DPC_RN.np,-9.40E-06
304,CTriad_g7.g2.g3.np,-9.60E-06
471,DPC_GF.np,-1.01E-05
694,DPC_TI.np,-1.02E-05
441,DPC_ER.np,-1.03E-05
26,CTriad_g1.g4.g5.np,-1.06E-05
600,DPC_NQ.np,-1.07E-05
403,DPC_CT.np,-1.08E-05
524,DPC_IV.np,-1.10E-05
163,CTriad_g4.g3.g2.np,-1.14E-05
447,DPC_FA.np,-1.15E-05
766,DPC_YY.np,-1.15E-05
159,CTriad_g4.g2.g5.np,-1.21E-05
696,DPC_TL.np,-1.24E-05
675,DPC_SK.np,-1.28E-05
672,DPC_SG.np,-1.29E-05
604,DPC_NV.np,-1.32E-05
860,CTDD_hydrophobicity_PONP930101.2.residue100.np,-1.39E-05
455,DPC_FK.np,-1.45E-05
367,DPC_AA.np,-1.45E-05
554,DPC_LI.np,-1.48E-05
215,CTriad_g5.g3.g5.np,-1.50E-05
9,CTriad_g1.g2.g2.np,-1.53E-05
160,CTriad_g4.g2.g6.np,-1.57E-05
110,CTriad_g3.g2.g5.np,-1.57E-05
965,CTDD_charge.2.residue100.np,-1.64E-05
168,CTriad_g4.g3.g7.np,-1.66E-05
530,DPC_KE.np,-1.76E-05
214,CTriad_g5.g3.g4.np,-1.78E-05
744,DPC_WV.np,-1.80E-05
171,CTriad_g4.g4.g3.np,-1.90E-05
38,CTriad_g1.g6.g3.np,-1.93E-05
54,CTriad_g2.g1.g5.np,-2.05E-05
622,DPC_PS.np,-2.08E-05
704,DPC_TV.np,-2.26E-05
568,DPC_MC.np,-2.26E-05
64,CTriad_g2.g3.g1.np,-2.29E-05
538,DPC_KN.np,-2.37E-05
727,DPC_WA.np,-2.38E-05
24,CTriad_g1.g4.g3.np,-2.43E-05
438,DPC_EN.np,-2.45E-05
955,CTDD_polarizability.3.residue100.np,-2.75E-05
574,DPC_MI.np,-2.76E-05
188,CTriad_g4.g6.g6.np,-2.89E-05
654,DPC_RI.np,-2.93E-05
474,DPC_GI.np,-2.94E-05
868,CTDD_hydrophobicity_CASG920101.1.residue50.np,-2.96E-05
1002,CTDT_hydrophobicity_PRAM900101.Tr1331.np,-2.97E-05
693,DPC_TH.np,-2.98E-05
580,DPC_MQ.np,-3.02E-05
80,CTriad_g2.g5.g3.np,-3.02E-05
116,CTriad_g3.g3.g4.np,-3.08E-05
624,DPC_PV.np,-3.09E-05
667,DPC_SA.np,-3.21E-05
682,DPC_SS.np,-3.24E-05
981,CTDD_secondarystruct.3.residue0.np,-3.30E-05
235,CTriad_g5.g6.g4.np,-3.31E-05
706,DPC_TY.np,-3.39E-05
953,CTDD_polarizability.3.residue50.np,-3.44E-05
701,DPC_TR.np,-3.47E-05
657,DPC_RM.np,-3.48E-05
850,CTDD_hydrophobicity_ZIMJ680101.3.residue100.np,-3.50E-05
1037,CTDT_solventaccess.Tr1221.np,-3.59E-05
32,CTriad_g1.g5.g4.np,-3.70E-05
934,CTDD_polarity.2.residue75.np,-3.74E-05
104,CTriad_g3.g1.g6.np,-3.79E-05
165,CTriad_g4.g3.g4.np,-3.94E-05
690,DPC_TE.np,-4.06E-05
551,DPC_LF.np,-4.07E-05
155,CTriad_g4.g2.g1.np,-4.08E-05
250,CTriad_g6.g1.g5.np,-4.11E-05
282,CTriad_g6.g6.g2.np,-4.14E-05
40,CTriad_g1.g6.g5.np,-4.14E-05
762,DPC_YS.np,-4.28E-05
555,DPC_LK.np,-4.29E-05
228,CTriad_g5.g5.g4.np,-4.31E-05
466,DPC_FY.np,-4.31E-05
666,DPC_RY.np,-4.35E-05
931,CTDD_polarity.2.residue0.np,-4.37E-05
823,CTDD_hydrophobicity_ARGP820101.1.residue50.np,-4.41E-05
824,CTDD_hydrophobicity_ARGP820101.1.residue75.np,-4.49E-05
724,DPC_VV.np,-4.55E-05
423,DPC_DT.np,-4.57E-05
558,DPC_LN.np,-4.64E-05
261,CTriad_g6.g3.g2.np,-4.77E-05
660,DPC_RQ.np,-4.78E-05
1028,CTDT_polarizability.Tr1221.np,-4.80E-05
936,CTDD_polarity.3.residue0.np,-4.82E-05
162,CTriad_g4.g3.g1.np,-4.82E-05
840,CTDD_hydrophobicity_ZIMJ680101.1.residue100.np,-4.83E-05
986,CTDD_solventaccess.1.residue0.np,-4.94E-05
427,DPC_EA.np,-5.00E-05
450,DPC_FE.np,-5.03E-05
960,CTDD_charge.1.residue100.np,-5.05E-05
760,DPC_YQ.np,-5.06E-05
698,DPC_TN.np,-5.08E-05
510,DPC_IE.np,-5.12E-05
1000,CTDD_solventaccess.3.residue100.np,-5.21E-05
379,DPC_AP.np,-5.28E-05
187,CTriad_g4.g6.g5.np,-5.29E-05
810,CTDD_hydrophobicity_PRAM900101.1.residue100.np,-5.44E-05
129,CTriad_g3.g5.g3.np,-5.48E-05
1007,CTDT_hydrophobicity_ZIMJ680101.Tr1221.np,-5.61E-05
378,DPC_AN.np,-5.64E-05
264,CTriad_g6.g3.g5.np,-5.67E-05
265,CTriad_g6.g3.g6.np,-5.70E-05
377,DPC_AM.np,-5.86E-05
41,CTriad_g1.g6.g6.np,-5.92E-05
507,DPC_IA.np,-5.96E-05
461,DPC_FR.np,-6.01E-05
50,CTriad_g2.g1.g1.np,-6.06E-05
218,CTriad_g5.g4.g1.np,-6.25E-05
499,DPC_HP.np,-6.28E-05
440,DPC_EQ.np,-6.28E-05
23,CTriad_g1.g4.g2.np,-6.39E-05
470,DPC_GE.np,-6.45E-05
750,DPC_YE.np,-6.48E-05
151,CTriad_g4.g1.g4.np,-6.55E-05
178,CTriad_g4.g5.g3.np,-6.63E-05
985,CTDD_secondarystruct.3.residue100.np,-6.64E-05
643,DPC_QT.np,-6.71E-05
649,DPC_RD.np,-6.82E-05
595,DPC_NK.np,-6.82E-05
632,DPC_QG.np,-6.86E-05
100,CTriad_g3.g1.g2.np,-6.93E-05
134,CTriad_g3.g6.g1.np,-6.93E-05
839,CTDD_hydrophobicity_ZIMJ680101.1.residue75.np,-6.94E-05
164,CTriad_g4.g3.g3.np,-6.98E-05
208,CTriad_g5.g2.g5.np,-7.09E-05
563,DPC_LT.np,-7.10E-05
422,DPC_DS.np,-7.11E-05
591,DPC_NF.np,-7.13E-05
967,CTDD_charge.3.residue25.np,-7.31E-05
809,CTDD_hydrophobicity_PRAM900101.1.residue75.np,-7.52E-05
56,CTriad_g2.g1.g7.np,-7.71E-05
901,CTDD_hydrophobicity_FASG890101.2.residue0.np,-7.84E-05
382,DPC_AS.np,-7.86E-05
36,CTriad_g1.g6.g1.np,-8.02E-05
733,DPC_WH.np,-8.11E-05
581,DPC_MR.np,-8.14E-05
89,CTriad_g2.g6.g5.np,-8.15E-05
755,DPC_YK.np,-8.16E-05
679,DPC_SP.np,-8.17E-05
881,CTDD_hydrophobicity_ENGD860101.1.residue0.np,-8.24E-05
255,CTriad_g6.g2.g3.np,-8.26E-05
152,CTriad_g4.g1.g5.np,-8.37E-05
1022,CTDT_normwaalsvolume.Tr1221.np,-8.52E-05
947,CTDD_polarizability.2.residue25.np,-8.57E-05
689,DPC_TD.np,-8.58E-05
970,CTDD_charge.3.residue100.np,-8.63E-05
3,CTriad_g1.g1.g3.np,-8.63E-05
107,CTriad_g3.g2.g2.np,-8.71E-05
531,DPC_KF.np,-8.72E-05
8,CTriad_g1.g2.g1.np,-8.73E-05
515,DPC_IK.np,-8.78E-05
950,CTDD_polarizability.2.residue100.np,-8.83E-05
1021,CTDT_hydrophobicity_FASG890101.Tr2332.np,-8.83E-05
469,DPC_GD.np,-8.89E-05
846,CTDD_hydrophobicity_ZIMJ680101.3.residue0.np,-9.10E-05
22,CTriad_g1.g4.g1.np,-9.20E-05
184,CTriad_g4.g6.g2.np,-9.24E-05
12,CTriad_g1.g2.g5.np,-9.39E-05
149,CTriad_g4.g1.g2.np,-9.47E-05
663,DPC_RT.np,-9.48E-05
678,DPC_SN.np,-9.50E-05
383,DPC_AT.np,-9.50E-05
263,CTriad_g6.g3.g4.np,-9.51E-05
567,DPC_MA.np,-9.57E-05
197,CTriad_g5.g1.g1.np,-9.72E-05
102,CTriad_g3.g1.g4.np,-9.92E-05
25,CTriad_g1.g4.g4.np,-9.93E-05
865,CTDD_hydrophobicity_PONP930101.3.residue100.np,-0.000100042
157,CTriad_g4.g2.g3.np,-0.000100178
599,DPC_NP.np,-0.000100528
916,CTDD_normwaalsvolume.2.residue0.np,-0.000101031
139,CTriad_g3.g6.g6.np,-0.000101407
761,DPC_YR.np,-0.000102335
34,CTriad_g1.g5.g6.np,-0.000102635
421,DPC_DR.np,-0.000103718
219,CTriad_g5.g4.g2.np,-0.000103726
509,DPC_ID.np,-0.000104905
546,DPC_KY.np,-0.000105163
527,DPC_KA.np,-0.000105656
31,CTriad_g1.g5.g3.np,-0.00010771
13,CTriad_g1.g2.g6.np,-0.000108031
462,DPC_FS.np,-0.000110151
825,CTDD_hydrophobicity_ARGP820101.1.residue100.np,-0.000111048
719,DPC_VP.np,-0.000111431
867,CTDD_hydrophobicity_CASG920101.1.residue25.np,-0.000112278
726,DPC_VY.np,-0.000112744
283,CTriad_g6.g6.g3.np,-0.000113536
831,CTDD_hydrophobicity_ARGP820101.3.residue0.np,-0.000115392
1010,CTDT_hydrophobicity_PONP930101.Tr1221.np,-0.000116304
216,CTriad_g5.g3.g6.np,-0.000117952
432,DPC_EG.np,-0.000120188
835,CTDD_hydrophobicity_ARGP820101.3.residue100.np,-0.000125053
185,CTriad_g4.g6.g3.np,-0.000126181
853,CTDD_hydrophobicity_PONP930101.1.residue50.np,-0.000126889
888,CTDD_hydrophobicity_ENGD860101.2.residue50.np,-0.000128859
419,DPC_DP.np,-0.000130214
17,CTriad_g1.g3.g3.np,-0.000131302
876,CTDD_hydrophobicity_CASG920101.3.residue0.np,-0.000134732
262,CTriad_g6.g3.g3.np,-0.00013876
994,CTDD_solventaccess.2.residue75.np,-0.000140712
676,DPC_SL.np,-0.000143697
274,CTriad_g6.g5.g1.np,-0.000144438
650,DPC_RE.np,-0.000146656
543,DPC_KT.np,-0.00014869
946,CTDD_polarizability.2.residue0.np,-0.000152523
10,CTriad_g1.g2.g3.np,-0.000156946
877,CTDD_hydrophobicity_CASG920101.3.residue25.np,-0.000157867
429,DPC_ED.np,-0.000158637
496,DPC_HL.np,-0.000161452
121,CTriad_g3.g4.g2.np,-0.00016148
656,DPC_RL.np,-0.00016346
897,CTDD_hydrophobicity_FASG890101.1.residue25.np,-0.000163957
716,DPC_VL.np,-0.000165156
774,CTDC_hydrophobicity_ZIMJ680101.G2.np,-0.000168127
813,CTDD_hydrophobicity_PRAM900101.2.residue50.np,-0.000168673
912,CTDD_normwaalsvolume.1.residue25.np,-0.000173802
122,CTriad_g3.g4.g3.np,-0.000176219
893,CTDD_hydrophobicity_ENGD860101.3.residue50.np,-0.000177544
559,DPC_LP.np,-0.000178469
803,CTDC_solventaccess.G1.np,-0.000179986
915,CTDD_normwaalsvolume.1.residue100.np,-0.00018814
851,CTDD_hydrophobicity_PONP930101.1.residue0.np,-0.00018886
529,DPC_KD.np,-0.000194939
830,CTDD_hydrophobicity_ARGP820101.2.residue100.np,-0.000197053
854,CTDD_hydrophobicity_PONP930101.1.residue75.np,-0.000200481
896,CTDD_hydrophobicity_FASG890101.1.residue0.np,-0.000204362
948,CTDD_polarizability.2.residue50.np,-0.000213329
560,DPC_LQ.np,-0.000213624
908,CTDD_hydrophobicity_FASG890101.3.residue50.np,-0.000227345
707,DPC_VA.np,-0.000227625
837,CTDD_hydrophobicity_ZIMJ680101.1.residue25.np,-0.000236304
412,DPC_DG.np,-0.000240563
933,CTDD_polarity.2.residue50.np,-0.000243022
1025,CTDT_polarity.Tr1221.np,-0.000245788
918,CTDD_normwaalsvolume.2.residue50.np,-0.000246099
894,CTDD_hydrophobicity_ENGD860101.3.residue75.np,-0.000248142
118,CTriad_g3.g3.g6.np,-0.000251513
52,CTriad_g2.g1.g3.np,-0.000252003
993,CTDD_solventaccess.2.residue50.np,-0.000252489
997,CTDD_solventaccess.3.residue25.np,-0.000253137
1017,CTDT_hydrophobicity_ENGD860101.Tr1331.np,-0.000259944
125,CTriad_g3.g4.g6.np,-0.000262453
909,CTDD_hydrophobicity_FASG890101.3.residue75.np,-0.000263537
998,CTDD_solventaccess.3.residue50.np,-0.00027595
272,CTriad_g6.g4.g6.np,-0.000276012
999,CTDD_solventaccess.3.residue75.np,-0.000278817
1004,CTDT_hydrophobicity_ARGP820101.Tr1221.np,-0.000286862
547,DPC_LA.np,-0.000287982
709,DPC_VD.np,-0.00029495
711,DPC_VF.np,-0.000297133
863,CTDD_hydrophobicity_PONP930101.3.residue50.np,-0.000310699
5,CTriad_g1.g1.g5.np,-0.000327803
930,CTDD_polarity.1.residue100.np,-0.0003316
982,CTDD_secondarystruct.3.residue25.np,-0.000338727
987,CTDD_solventaccess.1.residue25.np,-0.000343752
885,CTDD_hydrophobicity_ENGD860101.1.residue100.np,-0.000346919
964,CTDD_charge.2.residue75.np,-0.000349193
814,CTDD_hydrophobicity_PRAM900101.2.residue75.np,-0.000357681
1035,CTDT_secondarystruct.Tr1331.np,-0.000361642
898,CTDD_hydrophobicity_FASG890101.1.residue50.np,-0.000363049
1013,CTDT_hydrophobicity_CASG920101.Tr1221.np,-0.000367107
785,CTDC_hydrophobicity_FASG890101.G1.np,-0.00038115
900,CTDD_hydrophobicity_FASG890101.1.residue100.np,-0.000381597
4,CTriad_g1.g1.g4.np,-0.000385733
942,CTDD_polarizability.1.residue25.np,-0.000390292
346,PAAC_Xc1.N.np,-0.000395904
1016,CTDT_hydrophobicity_ENGD860101.Tr1221.np,-0.000410131
883,CTDD_hydrophobicity_ENGD860101.1.residue50.np,-0.000418731
812,CTDD_hydrophobicity_PRAM900101.2.residue25.np,-0.000423663
995,CTDD_solventaccess.2.residue100.np,-0.000427726
940,CTDD_polarity.3.residue100.np,-0.000427785
807,CTDD_hydrophobicity_PRAM900101.1.residue25.np,-0.000428455
939,CTDD_polarity.3.residue75.np,-0.000441443
920,CTDD_normwaalsvolume.2.residue100.np,-0.000451007
833,CTDD_hydrophobicity_ARGP820101.3.residue50.np,-0.000452484
852,CTDD_hydrophobicity_PONP930101.1.residue25.np,-0.000457556
890,CTDD_hydrophobicity_ENGD860101.2.residue100.np,-0.000460668
902,CTDD_hydrophobicity_FASG890101.2.residue25.np,-0.000467663
472,DPC_GG.np,-0.000480658
938,CTDD_polarity.3.residue50.np,-0.000480736
1011,CTDT_hydrophobicity_PONP930101.Tr1331.np,-0.000494571
917,CTDD_normwaalsvolume.2.residue25.np,-0.000502589
935,CTDD_polarity.2.residue100.np,-0.000533508
913,CTDD_normwaalsvolume.1.residue50.np,-0.000534357
932,CTDD_polarity.2.residue25.np,-0.000539393
903,CTDD_hydrophobicity_FASG890101.2.residue50.np,-0.000539904
815,CTDD_hydrophobicity_PRAM900101.2.residue100.np,-0.000541313
227,CTriad_g5.g5.g3.np,-0.000545179
817,CTDD_hydrophobicity_PRAM900101.3.residue25.np,-0.000545402
989,CTDD_solventaccess.1.residue75.np,-0.000560151
858,CTDD_hydrophobicity_PONP930101.2.residue50.np,-0.000567739
962,CTDD_charge.2.residue25.np,-0.00059058
1033,CTDT_charge.Tr2332.np,-0.000598445
907,CTDD_hydrophobicity_FASG890101.3.residue25.np,-0.00061639
977,CTDD_secondarystruct.2.residue25.np,-0.00061835
945,CTDD_polarizability.1.residue100.np,-0.000630681
587,DPC_NA.np,-0.000632448
808,CTDD_hydrophobicity_PRAM900101.1.residue50.np,-0.000637509
128,CTriad_g3.g5.g2.np,-0.000648481
801,CTDC_secondarystruct.G2.np,-0.000649751
873,CTDD_hydrophobicity_CASG920101.2.residue50.np,-0.000650643
818,CTDD_hydrophobicity_PRAM900101.3.residue50.np,-0.000659176
1023,CTDT_normwaalsvolume.Tr1331.np,-0.000661385
777,CTDC_hydrophobicity_PONP930101.G2.np,-0.000681342
957,CTDD_charge.1.residue25.np,-0.000694105
847,CTDD_hydrophobicity_ZIMJ680101.3.residue25.np,-0.000698824
884,CTDD_hydrophobicity_ENGD860101.1.residue75.np,-0.000700558
984,CTDD_secondarystruct.3.residue75.np,-0.000720276
869,CTDD_hydrophobicity_CASG920101.1.residue75.np,-0.000740554
892,CTDD_hydrophobicity_ENGD860101.3.residue25.np,-0.000744305
838,CTDD_hydrophobicity_ZIMJ680101.1.residue50.np,-0.000749645
959,CTDD_charge.1.residue75.np,-0.000752106
889,CTDD_hydrophobicity_ENGD860101.2.residue75.np,-0.000761709
800,CTDC_secondarystruct.G1.np,-0.000779834
928,CTDD_polarity.1.residue50.np,-0.000783534
787,CTDC_hydrophobicity_FASG890101.G3.np,-0.000785725
1029,CTDT_polarizability.Tr1331.np,-0.000796146
793,CTDC_polarity.G3.np,-0.000802444
354,PAAC_Xc1.L.np,-0.000803579
1031,CTDT_charge.Tr1221.np,-0.000823882
1034,CTDT_secondarystruct.Tr1221.np,-0.000838838
1015,CTDT_hydrophobicity_CASG920101.Tr2332.np,-0.000850109
1006,CTDT_hydrophobicity_ARGP820101.Tr2332.np,-0.000852184
856,CTDD_hydrophobicity_PONP930101.2.residue0.np,-0.000854458
1001,CTDT_hydrophobicity_PRAM900101.Tr1221.np,-0.00085768
879,CTDD_hydrophobicity_CASG920101.3.residue75.np,-0.000886986
1012,CTDT_hydrophobicity_PONP930101.Tr2332.np,-0.000895133
954,CTDD_polarizability.3.residue75.np,-0.00091633
924,CTDD_normwaalsvolume.3.residue75.np,-0.000918637
842,CTDD_hydrophobicity_ZIMJ680101.2.residue25.np,-0.000921204
86,CTriad_g2.g6.g2.np,-0.000940575
859,CTDD_hydrophobicity_PONP930101.2.residue75.np,-0.000984298
795,CTDC_polarizability.G2.np,-0.000991919
878,CTDD_hydrophobicity_CASG920101.3.residue50.np,-0.001009135
927,CTDD_polarity.1.residue25.np,-0.001025579
1039,CTDT_solventaccess.Tr2332.np,-0.001066927
844,CTDD_hydrophobicity_ZIMJ680101.2.residue75.np,-0.001111593
992,CTDD_solventaccess.2.residue25.np,-0.001116742
958,CTDD_charge.1.residue50.np,-0.001145225
797,CTDC_charge.G1.np,-0.001170757
16,CTriad_g1.g3.g2.np,-0.001171993
347,PAAC_Xc1.D.np,-0.001203409
988,CTDD_solventaccess.1.residue50.np,-0.001284089
798,CTDC_charge.G2.np,-0.001312442
770,CTDC_hydrophobicity_ARGP820101.G1.np,-0.001335858
978,CTDD_secondarystruct.2.residue50.np,-0.00135355
979,CTDD_secondarystruct.2.residue75.np,-0.001390687
857,CTDD_hydrophobicity_PONP930101.2.residue25.np,-0.001407146
780,CTDC_hydrophobicity_CASG920101.G2.np,-0.001496225
905,CTDD_hydrophobicity_FASG890101.2.residue100.np,-0.001547532
769,CTDC_hydrophobicity_PRAM900101.G3.np,-0.001753927
775,CTDC_hydrophobicity_ZIMJ680101.G3.np,-0.00180454
789,CTDC_normwaalsvolume.G2.np,-0.001875876
779,CTDC_hydrophobicity_CASG920101.G1.np,-0.001899357
786,CTDC_hydrophobicity_FASG890101.G2.np,-0.001935555
783,CTDC_hydrophobicity_ENGD860101.G2.np,-0.001955022
784,CTDC_hydrophobicity_ENGD860101.G3.np,-0.001958034
788,CTDC_normwaalsvolume.G1.np,-0.001978011
768,CTDC_hydrophobicity_PRAM900101.G2.np,-0.002020858
799,CTDC_charge.G3.np,-0.002053024
794,CTDC_polarizability.G1.np,-0.002103607
791,CTDC_polarity.G1.np,-0.002145815
1014,CTDT_hydrophobicity_CASG920101.Tr1331.np,-0.002176527
366,PAAC_Xc2.lambda3.np,-0.002203863
778,CTDC_hydrophobicity_PONP930101.G3.np,-0.002206875
805,CTDC_solventaccess.G3.np,-0.002672416
1020,CTDT_hydrophobicity_FASG890101.Tr1331.np,-0.003397373
1032,CTDT_charge.Tr1331.np,-0.003411429
848,CTDD_hydrophobicity_ZIMJ680101.3.residue50.np,-0.00475636
1038,CTDT_solventaccess.Tr1331.np,-0.021427719
