,var,AUC_loss
336,CTriad_g7.g6.g7.ha,0
337,CTriad_g7.g7.g1.ha,0
338,CTriad_g7.g7.g2.ha,0
339,CTriad_g7.g7.g3.ha,0
340,CTriad_g7.g7.g4.ha,0
341,CTriad_g7.g7.g5.ha,0
342,CTriad_g7.g7.g6.ha,0
343,CTriad_g7.g7.g7.ha,0
388,DPC_CC.ha,0
405,DPC_CW.ha,0
497,DPC_HM.ha,0
608,DPC_PC.ha,0
637,DPC_QM.ha,0
665,DPC_RW.ha,0
717,DPC_VM.ha,0
728,DPC_WC.ha,0
735,DPC_WK.ha,0
741,DPC_WR.ha,0
745,DPC_WW.ha,0
757,DPC_YM.ha,0
700,DPC_TQ.ha,-2.24E-08
703,DPC_TT.ha,-7.12E-07
48,CTriad_g1.g7.g6.ha,-1.31E-06
27,CTriad_g1.g4.g6.ha,-1.82E-06
433,DPC_EH.ha,-3.14E-06
580,DPC_MQ.ha,-3.78E-06
451,DPC_FF.ha,-4.46E-06
923,CTDD_normwaalsvolume.3.residue50.ha,-5.25E-06
316,CTriad_g7.g4.g1.ha,-5.27E-06
431,DPC_EF.ha,-6.18E-06
930,CTDD_polarity.1.residue100.ha,-6.21E-06
217,CTriad_g5.g3.g7.ha,-6.26E-06
393,DPC_CH.ha,-6.26E-06
980,CTDD_secondarystruct.2.residue100.ha,-6.26E-06
323,CTriad_g7.g5.g1.ha,-6.61E-06
246,CTriad_g6.g1.g1.ha,-6.75E-06
991,CTDD_solventaccess.2.residue0.ha,-7.10E-06
567,DPC_MA.ha,-7.64E-06
881,CTDD_hydrophobicity_ENGD860101.1.residue0.ha,-7.98E-06
577,DPC_MM.ha,-8.35E-06
926,CTDD_polarity.1.residue0.ha,-9.13E-06
410,DPC_DE.ha,-9.47E-06
871,CTDD_hydrophobicity_CASG920101.2.residue0.ha,-9.60E-06
387,DPC_CA.ha,-9.88E-06
845,CTDD_hydrophobicity_ZIMJ680101.2.residue100.ha,-1.11E-05
626,DPC_PY.ha,-1.23E-05
571,DPC_MF.ha,-1.25E-05
334,CTriad_g7.g6.g5.ha,-1.29E-05
920,CTDD_normwaalsvolume.2.residue100.ha,-1.45E-05
733,DPC_WH.ha,-1.45E-05
269,CTriad_g6.g4.g3.ha,-1.50E-05
428,DPC_EC.ha,-1.67E-05
473,DPC_GH.ha,-1.90E-05
594,DPC_NI.ha,-1.91E-05
13,CTriad_g1.g2.g6.ha,-1.99E-05
890,CTDD_hydrophobicity_ENGD860101.2.residue100.ha,-2.01E-05
329,CTriad_g7.g5.g7.ha,-2.08E-05
731,DPC_WF.ha,-2.19E-05
97,CTriad_g2.g7.g6.ha,-2.41E-05
381,DPC_AR.ha,-2.44E-05
946,CTDD_polarizability.2.residue0.ha,-2.44E-05
854,CTDD_hydrophobicity_PONP930101.1.residue75.ha,-2.45E-05
951,CTDD_polarizability.3.residue0.ha,-2.48E-05
125,CTriad_g3.g4.g6.ha,-2.49E-05
835,CTDD_hydrophobicity_ARGP820101.3.residue100.ha,-2.54E-05
983,CTDD_secondarystruct.3.residue50.ha,-2.54E-05
555,DPC_LK.ha,-2.57E-05
758,DPC_YN.ha,-2.60E-05
56,CTriad_g2.g1.g7.ha,-2.80E-05
722,DPC_VS.ha,-2.89E-05
657,DPC_RM.ha,-2.94E-05
356,PAAC_Xc1.M.ha,-3.06E-05
285,CTriad_g6.g6.g5.ha,-3.10E-05
427,DPC_EA.ha,-3.20E-05
548,DPC_LC.ha,-3.25E-05
494,DPC_HI.ha,-3.30E-05
241,CTriad_g5.g7.g3.ha,-3.31E-05
386,DPC_AY.ha,-3.32E-05
635,DPC_QK.ha,-3.37E-05
884,CTDD_hydrophobicity_ENGD860101.1.residue75.ha,-3.39E-05
834,CTDD_hydrophobicity_ARGP820101.3.residue75.ha,-3.41E-05
551,DPC_LF.ha,-3.50E-05
585,DPC_MW.ha,-3.67E-05
189,CTriad_g4.g6.g7.ha,-3.74E-05
406,DPC_CY.ha,-3.75E-05
617,DPC_PM.ha,-3.95E-05
559,DPC_LP.ha,-3.99E-05
39,CTriad_g1.g6.g4.ha,-3.99E-05
225,CTriad_g5.g5.g1.ha,-4.09E-05
996,CTDD_solventaccess.3.residue0.ha,-4.20E-05
223,CTriad_g5.g4.g6.ha,-4.24E-05
889,CTDD_hydrophobicity_ENGD860101.2.residue75.ha,-4.40E-05
815,CTDD_hydrophobicity_PRAM900101.2.residue100.ha,-4.41E-05
9,CTriad_g1.g2.g2.ha,-4.69E-05
583,DPC_MT.ha,-4.77E-05
390,DPC_CE.ha,-4.81E-05
553,DPC_LH.ha,-4.82E-05
945,CTDD_polarizability.1.residue100.ha,-4.95E-05
36,CTriad_g1.g6.g1.ha,-5.06E-05
985,CTDD_secondarystruct.3.residue100.ha,-5.08E-05
107,CTriad_g3.g2.g2.ha,-5.11E-05
840,CTDD_hydrophobicity_ZIMJ680101.1.residue100.ha,-5.12E-05
876,CTDD_hydrophobicity_CASG920101.3.residue0.ha,-5.14E-05
987,CTDD_solventaccess.1.residue25.ha,-5.17E-05
417,DPC_DM.ha,-5.25E-05
851,CTDD_hydrophobicity_PONP930101.1.residue0.ha,-5.26E-05
860,CTDD_hydrophobicity_PONP930101.2.residue100.ha,-5.32E-05
763,DPC_YT.ha,-5.35E-05
324,CTriad_g7.g5.g2.ha,-5.35E-05
267,CTriad_g6.g4.g1.ha,-5.46E-05
279,CTriad_g6.g5.g6.ha,-5.58E-05
650,DPC_RE.ha,-5.64E-05
939,CTDD_polarity.3.residue75.ha,-5.68E-05
885,CTDD_hydrophobicity_ENGD860101.1.residue100.ha,-5.79E-05
464,DPC_FV.ha,-6.13E-05
808,CTDD_hydrophobicity_PRAM900101.1.residue50.ha,-6.32E-05
530,DPC_KE.ha,-6.34E-05
426,DPC_DY.ha,-6.53E-05
531,DPC_KF.ha,-6.67E-05
820,CTDD_hydrophobicity_PRAM900101.3.residue100.ha,-6.71E-05
309,CTriad_g7.g3.g1.ha,-6.91E-05
684,DPC_SV.ha,-7.06E-05
34,CTriad_g1.g5.g6.ha,-7.20E-05
891,CTDD_hydrophobicity_ENGD860101.3.residue0.ha,-7.32E-05
25,CTriad_g1.g4.g4.ha,-7.38E-05
290,CTriad_g6.g7.g3.ha,-7.41E-05
837,CTDD_hydrophobicity_ZIMJ680101.1.residue25.ha,-7.47E-05
870,CTDD_hydrophobicity_CASG920101.1.residue100.ha,-7.54E-05
929,CTDD_polarity.1.residue75.ha,-7.73E-05
726,DPC_VY.ha,-7.74E-05
319,CTriad_g7.g4.g4.ha,-7.78E-05
979,CTDD_secondarystruct.2.residue75.ha,-7.83E-05
546,DPC_KY.ha,-7.84E-05
2,CTriad_g1.g1.g2.ha,-7.87E-05
86,CTriad_g2.g6.g2.ha,-8.11E-05
77,CTriad_g2.g4.g7.ha,-8.18E-05
286,CTriad_g6.g6.g6.ha,-8.24E-05
977,CTDD_secondarystruct.2.residue25.ha,-8.29E-05
753,DPC_YH.ha,-8.31E-05
33,CTriad_g1.g5.g5.ha,-8.46E-05
906,CTDD_hydrophobicity_FASG890101.3.residue0.ha,-8.47E-05
278,CTriad_g6.g5.g5.ha,-8.48E-05
252,CTriad_g6.g1.g7.ha,-8.54E-05
90,CTriad_g2.g6.g6.ha,-8.70E-05
203,CTriad_g5.g1.g7.ha,-8.86E-05
296,CTriad_g7.g1.g2.ha,-8.90E-05
7,CTriad_g1.g1.g7.ha,-8.90E-05
449,DPC_FD.ha,-8.93E-05
816,CTDD_hydrophobicity_PRAM900101.3.residue0.ha,-9.01E-05
182,CTriad_g4.g5.g7.ha,-9.15E-05
561,DPC_LR.ha,-9.17E-05
260,CTriad_g6.g3.g1.ha,-9.22E-05
164,CTriad_g4.g3.g3.ha,-9.32E-05
682,DPC_SS.ha,-9.50E-05
1,CTriad_g1.g1.g1.ha,-9.50E-05
648,DPC_RC.ha,-9.58E-05
53,CTriad_g2.g1.g4.ha,-9.68E-05
11,CTriad_g1.g2.g4.ha,-9.77E-05
487,DPC_HA.ha,-0.000100563
128,CTriad_g3.g5.g2.ha,-0.000100785
807,CTDD_hydrophobicity_PRAM900101.1.residue25.ha,-0.000101389
469,DPC_GD.ha,-0.000102534
114,CTriad_g3.g3.g2.ha,-0.00010386
446,DPC_EY.ha,-0.000104871
759,DPC_YP.ha,-0.000105708
20,CTriad_g1.g3.g6.ha,-0.000109329
384,DPC_AV.ha,-0.000109485
641,DPC_QR.ha,-0.000109772
503,DPC_HT.ha,-0.00011113
839,CTDD_hydrophobicity_ZIMJ680101.1.residue75.ha,-0.000111168
150,CTriad_g4.g1.g3.ha,-0.00011126
175,CTriad_g4.g4.g7.ha,-0.000112089
183,CTriad_g4.g6.g1.ha,-0.000112093
607,DPC_PA.ha,-0.00011394
412,DPC_DG.ha,-0.000118177
291,CTriad_g6.g7.g4.ha,-0.000121192
438,DPC_EN.ha,-0.000123427
101,CTriad_g3.g1.g3.ha,-0.000123472
42,CTriad_g1.g6.g7.ha,-0.000123647
91,CTriad_g2.g6.g7.ha,-0.000124099
45,CTriad_g1.g7.g3.ha,-0.00012717
674,DPC_SI.ha,-0.000127317
886,CTDD_hydrophobicity_ENGD860101.2.residue0.ha,-0.000127921
60,CTriad_g2.g2.g4.ha,-0.000128949
655,DPC_RK.ha,-0.00012923
162,CTriad_g4.g3.g1.ha,-0.000130282
179,CTriad_g4.g5.g4.ha,-0.000131698
258,CTriad_g6.g2.g6.ha,-0.000134779
227,CTriad_g5.g5.g3.ha,-0.000135562
863,CTDD_hydrophobicity_PONP930101.3.residue50.ha,-0.000135596
821,CTDD_hydrophobicity_ARGP820101.1.residue0.ha,-0.000136219
72,CTriad_g2.g4.g2.ha,-0.000137234
276,CTriad_g6.g5.g3.ha,-0.000137951
198,CTriad_g5.g1.g2.ha,-0.000139889
236,CTriad_g5.g6.g5.ha,-0.000140753
894,CTDD_hydrophobicity_ENGD860101.3.residue75.ha,-0.000141625
850,CTDD_hydrophobicity_ZIMJ680101.3.residue100.ha,-0.000141913
949,CTDD_polarizability.2.residue75.ha,-0.000142031
883,CTDD_hydrophobicity_ENGD860101.1.residue50.ha,-0.000147222
305,CTriad_g7.g2.g4.ha,-0.000148012
440,DPC_EQ.ha,-0.000148954
383,DPC_AT.ha,-0.000153488
875,CTDD_hydrophobicity_CASG920101.2.residue100.ha,-0.000154041
852,CTDD_hydrophobicity_PONP930101.1.residue25.ha,-0.000155795
1032,CTDT_charge.Tr1331.ha,-0.000158941
264,CTriad_g6.g3.g5.ha,-0.000159962
75,CTriad_g2.g4.g5.ha,-0.000160917
355,PAAC_Xc1.K.ha,-0.000161521
230,CTriad_g5.g5.g6.ha,-0.000163278
59,CTriad_g2.g2.g3.ha,-0.000163934
960,CTDD_charge.1.residue100.ha,-0.000164076
992,CTDD_solventaccess.2.residue25.ha,-0.000164876
50,CTriad_g2.g1.g1.ha,-0.00016488
970,CTDD_charge.3.residue100.ha,-0.000165076
565,DPC_LW.ha,-0.000165852
846,CTDD_hydrophobicity_ZIMJ680101.3.residue0.ha,-0.000172397
70,CTriad_g2.g3.g7.ha,-0.000174163
200,CTriad_g5.g1.g4.ha,-0.00017588
161,CTriad_g4.g2.g7.ha,-0.000177386
454,DPC_FI.ha,-0.000177871
126,CTriad_g3.g4.g7.ha,-0.000182051
242,CTriad_g5.g7.g4.ha,-0.000185003
222,CTriad_g5.g4.g5.ha,-0.000186022
110,CTriad_g3.g2.g5.ha,-0.000188154
351,PAAC_Xc1.G.ha,-0.000189661
517,DPC_IM.ha,-0.000190109
21,CTriad_g1.g3.g7.ha,-0.000191489
204,CTriad_g5.g2.g1.ha,-0.00019246
704,DPC_TV.ha,-0.000192553
333,CTriad_g7.g6.g4.ha,-0.000192655
468,DPC_GC.ha,-0.000193843
911,CTDD_normwaalsvolume.1.residue0.ha,-0.000194553
89,CTriad_g2.g6.g5.ha,-0.000196564
17,CTriad_g1.g3.g3.ha,-0.000199466
202,CTriad_g5.g1.g6.ha,-0.000201688
952,CTDD_polarizability.3.residue25.ha,-0.000202602
14,CTriad_g1.g2.g7.ha,-0.00020405
916,CTDD_normwaalsvolume.2.residue0.ha,-0.000207927
924,CTDD_normwaalsvolume.3.residue75.ha,-0.000210353
902,CTDD_hydrophobicity_FASG890101.2.residue25.ha,-0.000211856
421,DPC_DR.ha,-0.000212543
207,CTriad_g5.g2.g4.ha,-0.00021404
922,CTDD_normwaalsvolume.3.residue25.ha,-0.000214109
969,CTDD_charge.3.residue75.ha,-0.000214541
274,CTriad_g6.g5.g1.ha,-0.000220916
149,CTriad_g4.g1.g2.ha,-0.000222099
994,CTDD_solventaccess.2.residue75.ha,-0.000222328
373,DPC_AH.ha,-0.000222375
255,CTriad_g6.g2.g3.ha,-0.000222722
205,CTriad_g5.g2.g2.ha,-0.000223063
221,CTriad_g5.g4.g4.ha,-0.000223662
610,DPC_PE.ha,-0.00023385
587,DPC_NA.ha,-0.000236164
64,CTriad_g2.g3.g1.ha,-0.000236938
811,CTDD_hydrophobicity_PRAM900101.2.residue0.ha,-0.000237878
732,DPC_WG.ha,-0.000238917
108,CTriad_g3.g2.g3.ha,-0.000239833
193,CTriad_g4.g7.g4.ha,-0.000243642
206,CTriad_g5.g2.g3.ha,-0.000245396
63,CTriad_g2.g2.g7.ha,-0.000245733
819,CTDD_hydrophobicity_PRAM900101.3.residue75.ha,-0.000250194
375,DPC_AK.ha,-0.000251337
232,CTriad_g5.g6.g1.ha,-0.000251696
197,CTriad_g5.g1.g1.ha,-0.000255556
259,CTriad_g6.g2.g7.ha,-0.000260519
1015,CTDT_hydrophobicity_CASG920101.Tr2332.ha,-0.000262809
235,CTriad_g5.g6.g4.ha,-0.000265621
275,CTriad_g6.g5.g2.ha,-0.000265738
93,CTriad_g2.g7.g2.ha,-0.000265811
71,CTriad_g2.g4.g1.ha,-0.000269631
66,CTriad_g2.g3.g3.ha,-0.000277136
868,CTDD_hydrophobicity_CASG920101.1.residue50.ha,-0.000281725
257,CTriad_g6.g2.g5.ha,-0.000287193
892,CTDD_hydrophobicity_ENGD860101.3.residue25.ha,-0.00028907
591,DPC_NF.ha,-0.000290457
931,CTDD_polarity.2.residue0.ha,-0.000291395
262,CTriad_g6.g3.g3.ha,-0.000292488
973,CTDD_secondarystruct.1.residue50.ha,-0.000301944
100,CTriad_g3.g1.g2.ha,-0.000302223
958,CTDD_charge.1.residue50.ha,-0.000304613
6,CTriad_g1.g1.g6.ha,-0.000307459
277,CTriad_g6.g5.g4.ha,-0.000309424
395,DPC_CK.ha,-0.000311257
1005,CTDT_hydrophobicity_ARGP820101.Tr1331.ha,-0.000314724
622,DPC_PS.ha,-0.000315625
739,DPC_WP.ha,-0.000318827
391,DPC_CF.ha,-0.000319274
157,CTriad_g4.g2.g3.ha,-0.000320058
234,CTriad_g5.g6.g3.ha,-0.000324856
800,CTDC_secondarystruct.G1.ha,-0.000325083
270,CTriad_g6.g4.g4.ha,-0.000325182
942,CTDD_polarizability.1.residue25.ha,-0.000333437
10,CTriad_g1.g2.g3.ha,-0.000335638
249,CTriad_g6.g1.g4.ha,-0.000338857
896,CTDD_hydrophobicity_FASG890101.1.residue0.ha,-0.000340222
964,CTDD_charge.2.residue75.ha,-0.000342762
988,CTDD_solventaccess.1.residue50.ha,-0.000351722
184,CTriad_g4.g6.g2.ha,-0.000352436
129,CTriad_g3.g5.g3.ha,-0.000361016
29,CTriad_g1.g5.g1.ha,-0.000361873
859,CTDD_hydrophobicity_PONP930101.2.residue75.ha,-0.000362273
109,CTriad_g3.g2.g4.ha,-0.000362948
78,CTriad_g2.g5.g1.ha,-0.000367183
250,CTriad_g6.g1.g5.ha,-0.000377
177,CTriad_g4.g5.g2.ha,-0.000380525
166,CTriad_g4.g3.g5.ha,-0.00038636
226,CTriad_g5.g5.g2.ha,-0.000387812
956,CTDD_charge.1.residue0.ha,-0.000394771
180,CTriad_g4.g5.g5.ha,-0.000395435
370,DPC_AE.ha,-0.000398485
170,CTriad_g4.g4.g2.ha,-0.000403987
903,CTDD_hydrophobicity_FASG890101.2.residue50.ha,-0.000414172
54,CTriad_g2.g1.g5.ha,-0.000417338
1007,CTDT_hydrophobicity_ZIMJ680101.Tr1221.ha,-0.000421876
96,CTriad_g2.g7.g5.ha,-0.000448054
927,CTDD_polarity.1.residue25.ha,-0.000470957
116,CTriad_g3.g3.g4.ha,-0.000482396
136,CTriad_g3.g6.g3.ha,-0.000482509
824,CTDD_hydrophobicity_ARGP820101.1.residue75.ha,-0.00048664
934,CTDD_polarity.2.residue75.ha,-0.00048886
357,PAAC_Xc1.F.ha,-0.000503315
856,CTDD_hydrophobicity_PONP930101.2.residue0.ha,-0.000520206
1002,CTDT_hydrophobicity_PRAM900101.Tr1331.ha,-0.000521588
19,CTriad_g1.g3.g5.ha,-0.000533897
959,CTDD_charge.1.residue75.ha,-0.000538999
943,CTDD_polarizability.1.residue50.ha,-0.000547052
912,CTDD_normwaalsvolume.1.residue25.ha,-0.000564139
138,CTriad_g3.g6.g5.ha,-0.000571666
213,CTriad_g5.g3.g3.ha,-0.00057479
106,CTriad_g3.g2.g1.ha,-0.000577874
67,CTriad_g2.g3.g4.ha,-0.000577966
1033,CTDT_charge.Tr2332.ha,-0.000585511
209,CTriad_g5.g2.g6.ha,-0.000609199
30,CTriad_g1.g5.g2.ha,-0.00061002
253,CTriad_g6.g2.g1.ha,-0.000645217
430,DPC_EE.ha,-0.000654391
414,DPC_DI.ha,-0.000667445
362,PAAC_Xc1.Y.ha,-0.000681762
668,DPC_SC.ha,-0.000686325
772,CTDC_hydrophobicity_ARGP820101.G3.ha,-0.000700374
365,PAAC_Xc2.lambda2.ha,-0.000733722
174,CTriad_g4.g4.g6.ha,-0.000734728
1025,CTDT_polarity.Tr1221.ha,-0.000738669
69,CTriad_g2.g3.g6.ha,-0.000755261
1010,CTDT_hydrophobicity_PONP930101.Tr1221.ha,-0.000760943
248,CTriad_g6.g1.g3.ha,-0.000789601
62,CTriad_g2.g2.g6.ha,-0.000795554
35,CTriad_g1.g5.g7.ha,-0.000800186
599,DPC_NP.ha,-0.000814022
31,CTriad_g1.g5.g3.ha,-0.000820216
829,CTDD_hydrophobicity_ARGP820101.2.residue75.ha,-0.000823434
740,DPC_WQ.ha,-0.000831325
1012,CTDT_hydrophobicity_PONP930101.Tr2332.ha,-0.000842477
1003,CTDT_hydrophobicity_PRAM900101.Tr2332.ha,-0.000876919
1037,CTDT_solventaccess.Tr1221.ha,-0.000882581
986,CTDD_solventaccess.1.residue0.ha,-0.000907048
867,CTDD_hydrophobicity_CASG920101.1.residue25.ha,-0.000927568
843,CTDD_hydrophobicity_ZIMJ680101.2.residue50.ha,-0.000932275
938,CTDD_polarity.3.residue50.ha,-0.000945561
776,CTDC_hydrophobicity_PONP930101.G1.ha,-0.000971632
1018,CTDT_hydrophobicity_ENGD860101.Tr2332.ha,-0.000993363
615,DPC_PK.ha,-0.001003904
3,CTriad_g1.g1.g3.ha,-0.001012615
23,CTriad_g1.g4.g2.ha,-0.001018069
1019,CTDT_hydrophobicity_FASG890101.Tr1221.ha,-0.001041132
794,CTDC_polarizability.G1.ha,-0.001096328
306,CTriad_g7.g2.g5.ha,-0.001101237
1030,CTDT_polarizability.Tr2332.ha,-0.001156917
15,CTriad_g1.g3.g1.ha,-0.001171521
768,CTDC_hydrophobicity_PRAM900101.G2.ha,-0.001173297
160,CTriad_g4.g2.g6.ha,-0.001213971
124,CTriad_g3.g4.g5.ha,-0.00122628
350,PAAC_Xc1.E.ha,-0.001228991
792,CTDC_polarity.G2.ha,-0.001243708
4,CTriad_g1.g1.g4.ha,-0.001271832
981,CTDD_secondarystruct.3.residue0.ha,-0.001294463
869,CTDD_hydrophobicity_CASG920101.1.residue75.ha,-0.001307543
353,PAAC_Xc1.I.ha,-0.001331709
777,CTDC_hydrophobicity_PONP930101.G2.ha,-0.001375274
913,CTDD_normwaalsvolume.1.residue50.ha,-0.001376059
963,CTDD_charge.2.residue50.ha,-0.001401533
335,CTriad_g7.g6.g6.ha,-0.0014536
705,DPC_TW.ha,-0.001471346
888,CTDD_hydrophobicity_ENGD860101.2.residue50.ha,-0.00148217
817,CTDD_hydrophobicity_PRAM900101.3.residue25.ha,-0.001614599
928,CTDD_polarity.1.residue50.ha,-0.001706545
282,CTriad_g6.g6.g2.ha,-0.001794259
346,PAAC_Xc1.N.ha,-0.001795763
710,DPC_VE.ha,-0.001812131
347,PAAC_Xc1.D.ha,-0.001865456
793,CTDC_polarity.G3.ha,-0.001894755
1013,CTDT_hydrophobicity_CASG920101.Tr1221.ha,-0.001932402
787,CTDC_hydrophobicity_FASG890101.G3.ha,-0.001997553
779,CTDC_hydrophobicity_CASG920101.G1.ha,-0.002055831
796,CTDC_polarizability.G3.ha,-0.00206258
363,PAAC_Xc1.V.ha,-0.002079915
801,CTDC_secondarystruct.G2.ha,-0.002086735
770,CTDC_hydrophobicity_ARGP820101.G1.ha,-0.002119718
798,CTDC_charge.G2.ha,-0.002245583
354,PAAC_Xc1.L.ha,-0.002257429
791,CTDC_polarity.G1.ha,-0.002276542
570,DPC_ME.ha,-0.002328786
802,CTDC_secondarystruct.G3.ha,-0.002332927
898,CTDD_hydrophobicity_FASG890101.1.residue50.ha,-0.002359967
450,DPC_FE.ha,-0.00244007
933,CTDD_polarity.2.residue50.ha,-0.002476742
767,CTDC_hydrophobicity_PRAM900101.G1.ha,-0.002487484
775,CTDC_hydrophobicity_ZIMJ680101.G3.ha,-0.002520054
828,CTDD_hydrophobicity_ARGP820101.2.residue50.ha,-0.002542365
788,CTDC_normwaalsvolume.G1.ha,-0.002551869
771,CTDC_hydrophobicity_ARGP820101.G2.ha,-0.002560708
780,CTDC_hydrophobicity_CASG920101.G2.ha,-0.002572871
782,CTDC_hydrophobicity_ENGD860101.G1.ha,-0.002613214
1024,CTDT_normwaalsvolume.Tr2332.ha,-0.002631145
769,CTDC_hydrophobicity_PRAM900101.G3.ha,-0.002676682
803,CTDC_solventaccess.G1.ha,-0.002696422
795,CTDC_polarizability.G2.ha,-0.002741992
774,CTDC_hydrophobicity_ZIMJ680101.G2.ha,-0.002933593
785,CTDC_hydrophobicity_FASG890101.G1.ha,-0.003035101
804,CTDC_solventaccess.G2.ha,-0.003094657
51,CTriad_g2.g1.g2.ha,-0.003250956
784,CTDC_hydrophobicity_ENGD860101.G3.ha,-0.003256054
16,CTriad_g1.g3.g2.ha,-0.003266367
799,CTDC_charge.G3.ha,-0.00327749
789,CTDC_normwaalsvolume.G2.ha,-0.003321295
778,CTDC_hydrophobicity_PONP930101.G3.ha,-0.003445616
361,PAAC_Xc1.W.ha,-0.003471659
293,CTriad_g6.g7.g6.ha,-0.003523277
171,CTriad_g4.g4.g3.ha,-0.003626799
104,CTriad_g3.g1.g6.ha,-0.00364654
272,CTriad_g6.g4.g6.ha,-0.003742668
790,CTDC_normwaalsvolume.G3.ha,-0.003789804
797,CTDC_charge.G1.ha,-0.003815517
805,CTDC_solventaccess.G3.ha,-0.003823084
823,CTDD_hydrophobicity_ARGP820101.1.residue50.ha,-0.004165196
344,PAAC_Xc1.A.ha,-0.004593153
318,CTriad_g7.g4.g3.ha,-0.004690253
786,CTDC_hydrophobicity_FASG890101.G2.ha,-0.004984155
143,CTriad_g3.g7.g3.ha,-0.005838895
