"PROT","HOLD","FEAT","CLASS","IMP","value","sd"
"NS1","H6N6","pseaac","Suidae",0.092,0.944203480074863,0.0109718636075387
"NS1","H7N1","two_mer","Canidae",0.0087,0.955122925394175,0.00614762686769086
"NS1","H7N1","two_mer","Equidae",0.0094,0.945391577698816,0.00250815227507022
"NS1","H7N1","two_mer","Hominidae",0.0732,0.947379554446004,0.0046056997826966
"NS1","H7N1","two_mer","Phyllostomidae",9e-04,0.949811715443859,0.00318983966431706
"NS1","H7N1","two_mer","Suidae",0.1178,0.952027287718885,0.00634293642327035
"NS1","H7N1","CTDc","Canidae",0.0092,0.942958682225738,0.00370473515180294
"NS1","H7N1","CTDc","Equidae",0.0074,0.955122925394175,0.00614762686769086
"NS1","H7N1","CTDc","Hominidae",0.052,0.945391577698816,0.00250815227507022
"NS1","H7N1","CTDc","Phyllostomidae",5e-04,0.947379554446004,0.0046056997826966
"NS1","H7N1","CTDc","Suidae",0.0782,0.949811715443859,0.00318983966431706
"NS1","H7N1","CTDd","Canidae",0.0114,0.952027287718885,0.00634293642327035
"NS1","H7N1","CTDd","Equidae",0.0164,0.942958682225738,0.00370473515180294
"NS1","H7N1","CTDd","Hominidae",0.1123,0.955122925394175,0.00614762686769086
"NS1","H7N1","CTDd","Phyllostomidae",0.0013,0.945391577698816,0.00250815227507022
"NS1","H7N1","CTDd","Suidae",0.0914,0.947379554446004,0.0046056997826966
"NS1","H7N1","CTDt","Canidae",0.0222,0.949811715443859,0.00318983966431706
"NS1","H7N1","CTDt","Equidae",0.012,0.952027287718885,0.00634293642327035
"NS1","H7N1","CTDt","Hominidae",0.0287,0.942958682225738,0.00370473515180294
"NS1","H7N1","CTDt","Phyllostomidae",0.0027,0.955122925394175,0.00614762686769086
"NS1","H7N1","CTDt","Suidae",0.0769,0.945391577698816,0.00250815227507022
"NS1","H7N1","triad","Canidae",0.0108,0.947379554446004,0.0046056997826966
"NS1","H7N1","triad","Equidae",0.0063,0.949811715443859,0.00318983966431706
"NS1","H7N1","triad","Hominidae",0.0565,0.952027287718885,0.00634293642327035
"NS1","H7N1","triad","Phyllostomidae",0.002,0.942958682225738,0.00370473515180294
"NS1","H7N1","triad","Suidae",0.0592,0.955122925394175,0.00614762686769086
"NS1","H7N1","pseaac","Canidae",0.0068,0.945391577698816,0.00250815227507022
"NS1","H7N1","pseaac","Equidae",0.0077,0.947379554446004,0.0046056997826966
"NS1","H7N1","pseaac","Hominidae",0.0684,0.949811715443859,0.00318983966431706
"NS1","H7N1","pseaac","Phyllostomidae",0.001,0.952027287718885,0.00634293642327035
"NS1","H7N1","pseaac","Suidae",0.049,0.942958682225738,0.00370473515180294
"NS1","H7N3","two_mer","Canidae",0.006,0.954847178125201,0.00895999866751861
"NS1","H7N3","two_mer","Equidae",0.0065,0.945994623425564,0.0136728511092666
"NS1","H7N3","two_mer","Hominidae",0.1761,0.948944534157087,0.00636807660922564
"NS1","H7N3","two_mer","Phyllostomidae",0.0038,0.947127634602801,0.010667206446437
"NS1","H7N3","two_mer","Suidae",0.2105,0.952800693449399,0.0106035043294204
"NS1","H7N3","CTDc","Canidae",0.0119,0.942591460593952,0.011611073498327
"NS1","H7N3","CTDc","Equidae",0.0039,0.954847178125201,0.00895999866751861
"NS1","H7N3","CTDc","Hominidae",0.0373,0.945994623425564,0.0136728511092666
"NS1","H7N3","CTDc","Phyllostomidae",2e-04,0.948944534157087,0.00636807660922564
"NS1","H7N3","CTDc","Suidae",0.0488,0.947127634602801,0.010667206446437
"NS1","H7N3","CTDd","Canidae",0.0064,0.952800693449399,0.0106035043294204
"NS1","H7N3","CTDd","Equidae",0.0028,0.942591460593952,0.011611073498327
"NS1","H7N3","CTDd","Hominidae",0.0281,0.954847178125201,0.00895999866751861
"NS1","H7N3","CTDd","Phyllostomidae",6e-04,0.945994623425564,0.0136728511092666
"NS1","H7N3","CTDd","Suidae",0.0596,0.948944534157087,0.00636807660922564
"NS1","H7N3","CTDt","Canidae",0.0073,0.947127634602801,0.010667206446437
"NS1","H7N3","CTDt","Equidae",0.0111,0.952800693449399,0.0106035043294204
"NS1","H7N3","CTDt","Hominidae",0.0137,0.942591460593952,0.011611073498327
"NS1","H7N3","CTDt","Phyllostomidae",0.0022,0.954847178125201,0.00895999866751861
"NS1","H7N3","CTDt","Suidae",0.036,0.945994623425564,0.0136728511092666
"NS1","H7N3","triad","Canidae",0.0175,0.948944534157087,0.00636807660922564
"NS1","H7N3","triad","Equidae",0.0077,0.947127634602801,0.010667206446437
"NS1","H7N3","triad","Hominidae",0.1117,0.952800693449399,0.0106035043294204
"NS1","H7N3","triad","Phyllostomidae",0.0044,0.942591460593952,0.011611073498327
"NS1","H7N3","triad","Suidae",0.1323,0.954847178125201,0.00895999866751861
"NS1","H7N3","pseaac","Canidae",0.0027,0.945994623425564,0.0136728511092666
"NS1","H7N3","pseaac","Equidae",0.0065,0.948944534157087,0.00636807660922564
"NS1","H7N3","pseaac","Hominidae",0.022,0.947127634602801,0.010667206446437
"NS1","H7N3","pseaac","Phyllostomidae",0.0012,0.952800693449399,0.0106035043294204
"NS1","H7N3","pseaac","Suidae",0.0212,0.942591460593952,0.011611073498327
"NS1","H7N7","two_mer","Canidae",0.0058,0.956331794861745,0.00739487440163845
"NS1","H7N7","two_mer","Equidae",0.0134,0.947684582667708,0.00408223005353879
"NS1","H7N7","two_mer","Hominidae",0.0942,0.949461125062131,0.006354582083844
"NS1","H7N7","two_mer","Phyllostomidae",7e-04,0.948793968940866,0.00779114424609468
"NS1","H7N7","two_mer","Suidae",0.1048,0.954559430592048,0.00756642617403027
"NS1","H7N7","CTDc","Canidae",0.0057,0.943919357281834,0.00804962402410238
"NS1","H7N7","CTDc","Equidae",0.0088,0.956331794861745,0.00739487440163845
"NS1","H7N7","CTDc","Hominidae",0.0369,0.947684582667708,0.00408223005353879
"NS1","H7N7","CTDc","Phyllostomidae",9e-04,0.949461125062131,0.006354582083844
"NS1","H7N7","CTDc","Suidae",0.0681,0.948793968940866,0.00779114424609468
"NS1","H7N7","CTDd","Canidae",0.0127,0.954559430592048,0.00756642617403027
"NS1","H7N7","CTDd","Equidae",0.004,0.943919357281834,0.00804962402410238
"NS1","H7N7","CTDd","Hominidae",0.0614,0.956331794861745,0.00739487440163845
"NS1","H7N7","CTDd","Phyllostomidae",0.0043,0.947684582667708,0.00408223005353879
"NS1","H7N7","CTDd","Suidae",0.0427,0.949461125062131,0.006354582083844
"NS1","H7N7","CTDt","Canidae",0.015,0.948793968940866,0.00779114424609468
"NS1","H7N7","CTDt","Equidae",0.0139,0.954559430592048,0.00756642617403027
"NS1","H7N7","CTDt","Hominidae",0.0404,0.943919357281834,0.00804962402410238
"NS1","H7N7","CTDt","Phyllostomidae",0.002,0.956331794861745,0.00739487440163845
"NS1","H7N7","CTDt","Suidae",0.0959,0.947684582667708,0.00408223005353879
"NS1","H7N7","triad","Canidae",0.0123,0.949461125062131,0.006354582083844
"NS1","H7N7","triad","Equidae",0.0069,0.948793968940866,0.00779114424609468
"NS1","H7N7","triad","Hominidae",0.0772,0.954559430592048,0.00756642617403027
"NS1","H7N7","triad","Phyllostomidae",0.0016,0.943919357281834,0.00804962402410238
"NS1","H7N7","triad","Suidae",0.0964,0.956331794861745,0.00739487440163845
"NS1","H7N7","pseaac","Canidae",0.0076,0.947684582667708,0.00408223005353879
"NS1","H7N7","pseaac","Equidae",0.0086,0.949461125062131,0.006354582083844
"NS1","H7N7","pseaac","Hominidae",0.0716,0.948793968940866,0.00779114424609468
"NS1","H7N7","pseaac","Phyllostomidae",6e-04,0.954559430592048,0.00756642617403027
"NS1","H7N7","pseaac","Suidae",0.0857,0.943919357281834,0.00804962402410238
"NS1","H7N9","two_mer","Canidae",0.0075,0.957534289716189,0.0061174258936972
"NS1","H7N9","two_mer","Equidae",0.0055,0.947359968730505,0.0048159324765637
"NS1","H7N9","two_mer","Hominidae",0.1006,0.949353322589687,0.00575487293802198
"NS1","H7N9","two_mer","Phyllostomidae",0.006,0.948245663280545,0.0065715196549655
"NS1","H7N9","two_mer","Suidae",0.1945,0.954216925795976,0.00813123175671039
"NS1","H7N9","CTDc","Canidae",0.0057,0.947358993577111,0.0041483640370008
"NS1","H7N9","CTDc","Equidae",0.002,0.957534289716189,0.0061174258936972
"NS1","H7N9","CTDc","Hominidae",0.0152,0.947359968730505,0.0048159324765637
"NS1","H7N9","CTDc","Phyllostomidae",2e-04,0.949353322589687,0.00575487293802198
"NS1","H7N9","CTDc","Suidae",0.0588,0.948245663280545,0.0065715196549655
"NS1","H7N9","CTDd","Canidae",0.0107,0.954216925795976,0.00813123175671039
"NS1","H7N9","CTDd","Equidae",0.0054,0.947358993577111,0.0041483640370008
"NS1","H7N9","CTDd","Hominidae",0.0298,0.957534289716189,0.0061174258936972
"NS1","H7N9","CTDd","Phyllostomidae",0.001,0.947359968730505,0.0048159324765637
"NS1","H7N9","CTDd","Suidae",0.0988,0.949353322589687,0.00575487293802198
"NS1","H7N9","CTDt","Canidae",0.0114,0.948245663280545,0.0065715196549655
"NS1","H7N9","CTDt","Equidae",0.0091,0.954216925795976,0.00813123175671039
"NS1","H7N9","CTDt","Hominidae",0.0268,0.947358993577111,0.0041483640370008
"NS1","H7N9","CTDt","Phyllostomidae",0.0037,0.957534289716189,0.0061174258936972
"NS1","H7N9","CTDt","Suidae",0.0519,0.947359968730505,0.0048159324765637
"NS1","H7N9","triad","Canidae",0.0153,0.949353322589687,0.00575487293802198
"NS1","H7N9","triad","Equidae",0.0076,0.948245663280545,0.0065715196549655
"NS1","H7N9","triad","Hominidae",0.1615,0.954216925795976,0.00813123175671039
"NS1","H7N9","triad","Phyllostomidae",0.0029,0.947358993577111,0.0041483640370008
"NS1","H7N9","triad","Suidae",0.0685,0.957534289716189,0.0061174258936972
"NS1","H7N9","pseaac","Canidae",0.0014,0.947359968730505,0.0048159324765637
"NS1","H7N9","pseaac","Equidae",0.0033,0.949353322589687,0.00575487293802198
"NS1","H7N9","pseaac","Hominidae",0.03,0.948245663280545,0.0065715196549655
"NS1","H7N9","pseaac","Phyllostomidae",0.0012,0.954216925795976,0.00813123175671039
"NS1","H7N9","pseaac","Suidae",0.0634,0.947358993577111,0.0041483640370008
"NS1","H9N2","two_mer","Canidae",0.0103,0.951817887582263,0.0156930680566435
"NS1","H9N2","two_mer","Equidae",0.0038,0.944121880924125,0.0108924501453465
"NS1","H9N2","two_mer","Hominidae",0.0984,0.9448693802691,0.00775953773644753
"NS1","H9N2","two_mer","Phyllostomidae",0.0015,0.945114436755391,0.0119216194031279
"NS1","H9N2","two_mer","Suidae",0.1641,0.951323459149546,0.0103199708896215
"NS1","H9N2","CTDc","Canidae",0.0082,0.941391427646687,0.010094620452516
"NS1","H9N2","CTDc","Equidae",0.0021,0.951817887582263,0.0156930680566435
"NS1","H9N2","CTDc","Hominidae",0.0309,0.944121880924125,0.0108924501453465
"NS1","H9N2","CTDc","Phyllostomidae",7e-04,0.9448693802691,0.00775953773644753
"NS1","H9N2","CTDc","Suidae",0.0343,0.945114436755391,0.0119216194031279
"NS1","H9N2","CTDd","Canidae",0.0143,0.951323459149546,0.0103199708896215
"NS1","H9N2","CTDd","Equidae",0.0017,0.941391427646687,0.010094620452516
"NS1","H9N2","CTDd","Hominidae",0.0248,0.951817887582263,0.0156930680566435
"NS1","H9N2","CTDd","Phyllostomidae",0.0014,0.944121880924125,0.0108924501453465
"NS1","H9N2","CTDd","Suidae",0.0562,0.9448693802691,0.00775953773644753
"NS1","H9N2","CTDt","Canidae",0.0075,0.945114436755391,0.0119216194031279
"NS1","H9N2","CTDt","Equidae",0.0081,0.951323459149546,0.0103199708896215
"NS1","H9N2","CTDt","Hominidae",0.0268,0.941391427646687,0.010094620452516
"NS1","H9N2","CTDt","Phyllostomidae",0.0026,0.951817887582263,0.0156930680566435
"NS1","H9N2","CTDt","Suidae",0.0756,0.944121880924125,0.0108924501453465
"NS1","H9N2","triad","Canidae",0.0149,0.9448693802691,0.00775953773644753
"NS1","H9N2","triad","Equidae",0.0093,0.945114436755391,0.0119216194031279
"NS1","H9N2","triad","Hominidae",0.1563,0.951323459149546,0.0103199708896215
"NS1","H9N2","triad","Phyllostomidae",0.0011,0.941391427646687,0.010094620452516
"NS1","H9N2","triad","Suidae",0.1478,0.951817887582263,0.0156930680566435
"NS1","H9N2","pseaac","Canidae",0.0042,0.944121880924125,0.0108924501453465
"NS1","H9N2","pseaac","Equidae",0.0029,0.9448693802691,0.00775953773644753
"NS1","H9N2","pseaac","Hominidae",0.0383,0.945114436755391,0.0119216194031279
"NS1","H9N2","pseaac","Phyllostomidae",0.001,0.951323459149546,0.0103199708896215
"NS1","H9N2","pseaac","Suidae",0.0509,0.941391427646687,0.010094620452516
"PA","H10N7","two_mer","Canidae",0.0104,0.956857630375213,0.00272424620459612
"PA","H10N7","two_mer","Equidae",0.0093,0.903980741520182,0.00725172226400279
"PA","H10N7","two_mer","Hominidae",0.216,0.935393763158155,0.00698312706702308
"PA","H10N7","two_mer","Phyllostomidae",0.0035,0.933626543994472,0.0084395110414244
"PA","H10N7","two_mer","Suidae",0.2376,0.951326898138124,0.00383970949553713
"PA","H10N7","CTDc","Canidae",0.0175,0.919252114847865,0.00723462150344468
"PA","H10N7","CTDc","Equidae",0.0095,0.956857630375213,0.00272424620459612
"PA","H10N7","CTDc","Hominidae",0.0197,0.903980741520182,0.00725172226400279
"PA","H10N7","CTDc","Phyllostomidae",0.0047,0.935393763158155,0.00698312706702308
"PA","H10N7","CTDc","Suidae",0.0678,0.933626543994472,0.0084395110414244
"PA","H10N7","CTDd","Canidae",0.0087,0.951326898138124,0.00383970949553713
"PA","H10N7","CTDd","Equidae",0.0034,0.919252114847865,0.00723462150344468
"PA","H10N7","CTDd","Hominidae",0.0241,0.956857630375213,0.00272424620459612
"PA","H10N7","CTDd","Phyllostomidae",0.0021,0.903980741520182,0.00725172226400279
"PA","H10N7","CTDd","Suidae",0.0424,0.935393763158155,0.00698312706702308
"PA","H10N7","CTDt","Canidae",0.0038,0.933626543994472,0.0084395110414244
"PA","H10N7","CTDt","Equidae",0.0049,0.951326898138124,0.00383970949553713
"PA","H10N7","CTDt","Hominidae",0.0427,0.919252114847865,0.00723462150344468
"PA","H10N7","CTDt","Phyllostomidae",9e-04,0.956857630375213,0.00272424620459612
"PA","H10N7","CTDt","Suidae",0.0319,0.903980741520182,0.00725172226400279
"PA","H10N7","triad","Canidae",0.0079,0.935393763158155,0.00698312706702308
"PA","H10N7","triad","Equidae",0.0056,0.933626543994472,0.0084395110414244
"PA","H10N7","triad","Hominidae",0.0708,0.951326898138124,0.00383970949553713
"PA","H10N7","triad","Phyllostomidae",0.0013,0.919252114847865,0.00723462150344468
"PA","H10N7","triad","Suidae",0.085,0.956857630375213,0.00272424620459612
"PA","H10N7","pseaac","Canidae",0.0067,0.903980741520182,0.00725172226400279
"PA","H10N7","pseaac","Equidae",0.0046,0.935393763158155,0.00698312706702308
"PA","H10N7","pseaac","Hominidae",0.0295,0.933626543994472,0.0084395110414244
"PA","H10N7","pseaac","Phyllostomidae",8e-04,0.951326898138124,0.00383970949553713
"PA","H10N7","pseaac","Suidae",0.0271,0.919252114847865,0.00723462150344468
"PA","H16N3","two_mer","Canidae",0.0118,0.957791987207196,0.00530114319169556
"PA","H16N3","two_mer","Equidae",0.0104,0.898783016119766,0.0144749134351148
"PA","H16N3","two_mer","Hominidae",0.2239,0.935469825343389,0.00521434120279559
"PA","H16N3","two_mer","Phyllostomidae",0.0032,0.931494362944214,0.00877543015705589
"PA","H16N3","two_mer","Suidae",0.2929,0.951604626511933,0.0071545765011751
"PA","H16N3","CTDc","Canidae",0.0067,0.91292886755172,0.0133320880790327
"PA","H16N3","CTDc","Equidae",0.0039,0.957791987207196,0.00530114319169556
"PA","H16N3","CTDc","Hominidae",0.0192,0.898783016119766,0.0144749134351148
"PA","H16N3","CTDc","Phyllostomidae",0.0017,0.935469825343389,0.00521434120279559
"PA","H16N3","CTDc","Suidae",0.049,0.931494362944214,0.00877543015705589
"PA","H16N3","CTDd","Canidae",0.0176,0.951604626511933,0.0071545765011751
"PA","H16N3","CTDd","Equidae",0.0045,0.91292886755172,0.0133320880790327
"PA","H16N3","CTDd","Hominidae",0.0359,0.957791987207196,0.00530114319169556
"PA","H16N3","CTDd","Phyllostomidae",0.003,0.898783016119766,0.0144749134351148
"PA","H16N3","CTDd","Suidae",0.0317,0.935469825343389,0.00521434120279559
"PA","H16N3","CTDt","Canidae",0.0072,0.931494362944214,0.00877543015705589
"PA","H16N3","CTDt","Equidae",0.0047,0.951604626511933,0.0071545765011751
"PA","H16N3","CTDt","Hominidae",0.0546,0.91292886755172,0.0133320880790327
"PA","H16N3","CTDt","Phyllostomidae",0.0026,0.957791987207196,0.00530114319169556
"PA","H16N3","CTDt","Suidae",0.0293,0.898783016119766,0.0144749134351148
"PA","H16N3","triad","Canidae",0.0132,0.935469825343389,0.00521434120279559
"PA","H16N3","triad","Equidae",0.0075,0.931494362944214,0.00877543015705589
"PA","H16N3","triad","Hominidae",0.0296,0.951604626511933,0.0071545765011751
"PA","H16N3","triad","Phyllostomidae",0.0018,0.91292886755172,0.0133320880790327
"PA","H16N3","triad","Suidae",0.0818,0.957791987207196,0.00530114319169556
"PA","H16N3","pseaac","Canidae",0.0029,0.898783016119766,0.0144749134351148
"PA","H16N3","pseaac","Equidae",0.0059,0.935469825343389,0.00521434120279559
"PA","H16N3","pseaac","Hominidae",0.0191,0.931494362944214,0.00877543015705589
"PA","H16N3","pseaac","Phyllostomidae",5e-04,0.951604626511933,0.0071545765011751
"PA","H16N3","pseaac","Suidae",0.024,0.91292886755172,0.0133320880790327
"PA","H17N10","two_mer","Canidae",0.013,0.958241476648841,0.000793972916688834
"PA","H17N10","two_mer","Equidae",0.0106,0.903513973862736,0.0105994978992242
"PA","H17N10","two_mer","Hominidae",0.0739,0.937364991490042,0.00540228940519092
"PA","H17N10","two_mer","Phyllostomidae",0.0041,0.932522335115503,0.00668784090590301
"PA","H17N10","two_mer","Suidae",0.1032,0.953845383911137,0.00259347088900693
"PA","H17N10","CTDc","Canidae",0.0115,0.914506134392887,0.0092032772532913
"PA","H17N10","CTDc","Equidae",0.0081,0.958241476648841,0.000793972916688834
"PA","H17N10","CTDc","Hominidae",0.0389,0.903513973862736,0.0105994978992242
"PA","H17N10","CTDc","Phyllostomidae",0.003,0.937364991490042,0.00540228940519092
"PA","H17N10","CTDc","Suidae",0.0443,0.932522335115503,0.00668784090590301
"PA","H17N10","CTDd","Canidae",0.0094,0.953845383911137,0.00259347088900693
"PA","H17N10","CTDd","Equidae",0.0121,0.914506134392887,0.0092032772532913
"PA","H17N10","CTDd","Hominidae",0.0512,0.958241476648841,0.000793972916688834
"PA","H17N10","CTDd","Phyllostomidae",0.0043,0.903513973862736,0.0105994978992242
"PA","H17N10","CTDd","Suidae",0.0986,0.937364991490042,0.00540228940519092
"PA","H17N10","CTDt","Canidae",0.0127,0.932522335115503,0.00668784090590301
"PA","H17N10","CTDt","Equidae",0.0113,0.953845383911137,0.00259347088900693
"PA","H17N10","CTDt","Hominidae",0.0554,0.914506134392887,0.0092032772532913
"PA","H17N10","CTDt","Phyllostomidae",0.0037,0.958241476648841,0.000793972916688834
"PA","H17N10","CTDt","Suidae",0.0449,0.903513973862736,0.0105994978992242
"PA","H17N10","triad","Canidae",0.0098,0.937364991490042,0.00540228940519092
"PA","H17N10","triad","Equidae",0.0082,0.932522335115503,0.00668784090590301
"PA","H17N10","triad","Hominidae",0.114,0.953845383911137,0.00259347088900693
"PA","H17N10","triad","Phyllostomidae",0.0063,0.914506134392887,0.0092032772532913
"PA","H17N10","triad","Suidae",0.1409,0.958241476648841,0.000793972916688834
"PA","H17N10","pseaac","Canidae",0.0099,0.903513973862736,0.0105994978992242
"PA","H17N10","pseaac","Equidae",0.0085,0.937364991490042,0.00540228940519092
"PA","H17N10","pseaac","Hominidae",0.0341,0.932522335115503,0.00668784090590301
"PA","H17N10","pseaac","Phyllostomidae",0.0015,0.953845383911137,0.00259347088900693
"PA","H17N10","pseaac","Suidae",0.0525,0.914506134392887,0.0092032772532913
"PA","H18N11","two_mer","Canidae",0.0084,0.957129059620718,0.00685191387965105
"PA","H18N11","two_mer","Equidae",0.0144,0.89975817033821,0.0056244563885182
"PA","H18N11","two_mer","Hominidae",0.1832,0.936026521169385,0.0111930940964772
"PA","H18N11","two_mer","Phyllostomidae",1e-04,0.93096818956814,0.0084775174960803
"PA","H18N11","two_mer","Suidae",0.2682,0.951635517540246,0.0068380123365799
"PA","H18N11","CTDc","Canidae",0.0076,0.919543231605702,0.00734439738092481
"PA","H18N11","CTDc","Equidae",0.0054,0.957129059620718,0.00685191387965105
"PA","H18N11","CTDc","Hominidae",0.0257,0.89975817033821,0.0056244563885182
"PA","H18N11","CTDc","Phyllostomidae",5e-04,0.936026521169385,0.0111930940964772
"PA","H18N11","CTDc","Suidae",0.0622,0.93096818956814,0.0084775174960803
"PA","H18N11","CTDd","Canidae",0.0104,0.951635517540246,0.0068380123365799
"PA","H18N11","CTDd","Equidae",0.0038,0.919543231605702,0.00734439738092481
"PA","H18N11","CTDd","Hominidae",0.0392,0.957129059620718,0.00685191387965105
"PA","H18N11","CTDd","Phyllostomidae",3e-04,0.89975817033821,0.0056244563885182
"PA","H18N11","CTDd","Suidae",0.0493,0.936026521169385,0.0111930940964772
"PA","H18N11","CTDt","Canidae",0.0055,0.93096818956814,0.0084775174960803
"PA","H18N11","CTDt","Equidae",0.0066,0.951635517540246,0.0068380123365799
"PA","H18N11","CTDt","Hominidae",0.0497,0.919543231605702,0.00734439738092481
"PA","H18N11","CTDt","Phyllostomidae",3e-04,0.957129059620718,0.00685191387965105
"PA","H18N11","CTDt","Suidae",0.0333,0.89975817033821,0.0056244563885182
"PA","H18N11","triad","Canidae",0.0151,0.936026521169385,0.0111930940964772
"PA","H18N11","triad","Equidae",0.0036,0.93096818956814,0.0084775174960803
"PA","H18N11","triad","Hominidae",0.0735,0.951635517540246,0.0068380123365799
"PA","H18N11","triad","Phyllostomidae",0,0.919543231605702,0.00734439738092481
"PA","H18N11","triad","Suidae",0.053,0.957129059620718,0.00685191387965105
"PA","H18N11","pseaac","Canidae",0.0134,0.89975817033821,0.0056244563885182
"PA","H18N11","pseaac","Equidae",0.0071,0.936026521169385,0.0111930940964772
"PA","H18N11","pseaac","Hominidae",0.0331,0.93096818956814,0.0084775174960803
"PA","H18N11","pseaac","Phyllostomidae",0,0.951635517540246,0.0068380123365799
"PA","H18N11","pseaac","Suidae",0.027,0.919543231605702,0.00734439738092481
"PA","H1N1","two_mer","Canidae",0.0254,0.974949905430462,0.00974996578554132
"PA","H1N1","two_mer","Equidae",0.0169,0.91338028182587,0.0136181713668354
"PA","H1N1","two_mer","Hominidae",0.1056,0.954731399603285,0.00912912267252132
"PA","H1N1","two_mer","Phyllostomidae",0.0023,0.945673394750439,0.013631719136232
"PA","H1N1","two_mer","Suidae",0.1802,0.968305636126417,0.0124152596524214
"PA","H1N1","CTDc","Canidae",0.0131,0.933605153413449,0.02221897790397
"PA","H1N1","CTDc","Equidae",0.0152,0.974949905430462,0.00974996578554132
"PA","H1N1","CTDc","Hominidae",0.0096,0.91338028182587,0.0136181713668354
"PA","H1N1","CTDc","Phyllostomidae",0.0027,0.954731399603285,0.00912912267252132
"PA","H1N1","CTDc","Suidae",0.04,0.945673394750439,0.013631719136232
"PA","H1N1","CTDd","Canidae",0.0181,0.968305636126417,0.0124152596524214
"PA","H1N1","CTDd","Equidae",0.0085,0.933605153413449,0.02221897790397
"PA","H1N1","CTDd","Hominidae",0.0224,0.974949905430462,0.00974996578554132
"PA","H1N1","CTDd","Phyllostomidae",0.0047,0.91338028182587,0.0136181713668354
"PA","H1N1","CTDd","Suidae",0.087,0.954731399603285,0.00912912267252132
"PA","H1N1","CTDt","Canidae",0.0123,0.945673394750439,0.013631719136232
"PA","H1N1","CTDt","Equidae",0.0087,0.968305636126417,0.0124152596524214
"PA","H1N1","CTDt","Hominidae",0.0307,0.933605153413449,0.02221897790397
"PA","H1N1","CTDt","Phyllostomidae",0.0041,0.974949905430462,0.00974996578554132
"PA","H1N1","CTDt","Suidae",0.0484,0.91338028182587,0.0136181713668354
"PA","H1N1","triad","Canidae",0.02,0.954731399603285,0.00912912267252132
"PA","H1N1","triad","Equidae",0.0157,0.945673394750439,0.013631719136232
"PA","H1N1","triad","Hominidae",0.0857,0.968305636126417,0.0124152596524214
"PA","H1N1","triad","Phyllostomidae",0.004,0.933605153413449,0.02221897790397
"PA","H1N1","triad","Suidae",0.1139,0.974949905430462,0.00974996578554132
"PA","H1N1","pseaac","Canidae",0.0211,0.91338028182587,0.0136181713668354
"PA","H1N1","pseaac","Equidae",0.018,0.954731399603285,0.00912912267252132
"PA","H1N1","pseaac","Hominidae",0.0105,0.945673394750439,0.013631719136232
"PA","H1N1","pseaac","Phyllostomidae",0.0015,0.968305636126417,0.0124152596524214
"PA","H1N1","pseaac","Suidae",0.0536,0.933605153413449,0.02221897790397
"PA","H1N2","two_mer","Canidae",0.0132,0.960764570944604,0.00308032191061067
"PA","H1N2","two_mer","Equidae",0.0117,0.905455994517146,0.00908921268284974
"PA","H1N2","two_mer","Hominidae",0.1426,0.936889161855685,0.00687871022646249
"PA","H1N2","two_mer","Phyllostomidae",0.0031,0.93452592770849,0.0100618345680989
"PA","H1N2","two_mer","Suidae",0.2112,0.954618832869093,0.00493385581689034
"PA","H1N2","CTDc","Canidae",0.0104,0.920818251331568,0.00981945469684622
"PA","H1N2","CTDc","Equidae",0.0048,0.960764570944604,0.00308032191061067
"PA","H1N2","CTDc","Hominidae",0.0141,0.905455994517146,0.00908921268284974
"PA","H1N2","CTDc","Phyllostomidae",0.0024,0.936889161855685,0.00687871022646249
"PA","H1N2","CTDc","Suidae",0.0647,0.93452592770849,0.0100618345680989
"PA","H1N2","CTDd","Canidae",0.0136,0.954618832869093,0.00493385581689034
"PA","H1N2","CTDd","Equidae",0.006,0.920818251331568,0.00981945469684622
"PA","H1N2","CTDd","Hominidae",0.0351,0.960764570944604,0.00308032191061067
"PA","H1N2","CTDd","Phyllostomidae",0.0037,0.905455994517146,0.00908921268284974
"PA","H1N2","CTDd","Suidae",0.0366,0.936889161855685,0.00687871022646249
"PA","H1N2","CTDt","Canidae",0.0053,0.93452592770849,0.0100618345680989
"PA","H1N2","CTDt","Equidae",0.0059,0.954618832869093,0.00493385581689034
"PA","H1N2","CTDt","Hominidae",0.0722,0.920818251331568,0.00981945469684622
"PA","H1N2","CTDt","Phyllostomidae",0.0023,0.960764570944604,0.00308032191061067
"PA","H1N2","CTDt","Suidae",0.04,0.905455994517146,0.00908921268284974
"PA","H1N2","triad","Canidae",0.0172,0.936889161855685,0.00687871022646249
"PA","H1N2","triad","Equidae",0.0073,0.93452592770849,0.0100618345680989
"PA","H1N2","triad","Hominidae",0.1282,0.954618832869093,0.00493385581689034
"PA","H1N2","triad","Phyllostomidae",0.0028,0.920818251331568,0.00981945469684622
"PA","H1N2","triad","Suidae",0.0713,0.960764570944604,0.00308032191061067
"PA","H1N2","pseaac","Canidae",0.0067,0.905455994517146,0.00908921268284974
"PA","H1N2","pseaac","Equidae",0.0088,0.936889161855685,0.00687871022646249
"PA","H1N2","pseaac","Hominidae",0.0214,0.93452592770849,0.0100618345680989
"PA","H1N2","pseaac","Phyllostomidae",0.0012,0.954618832869093,0.00493385581689034
"PA","H1N2","pseaac","Suidae",0.0362,0.920818251331568,0.00981945469684622
"PA","H3N2","two_mer","Canidae",0.0114,0.958163502360792,0.00415089638463984
"PA","H3N2","two_mer","Equidae",0.0181,0.904549740813089,0.00831705296529076
