"","Iteration","Lh","Tree.No","qAB","qAD","qAE","qAH","qAP","qBA","qBD","qBE","qBH","qBP","qDA","qDB","qDE","qDH","qDP","qEA","qEB","qED","qEH","qEP","qHA","qHB","qHD","qHE","qHP","qPA","qPB","qPD","qPE","qPH","RecNode.P.A.","RecNode.P.B.","RecNode.P.D.","RecNode.P.E.","RecNode.P.H.","RecNode.P.P."
"168",345000,-154.439727,1,0.910446,0.910446,0,0,0.910446,0,0,26.727502,26.727502,0.910446,26.727502,0,0,0,0,0.910446,0,0.910446,0,0,0,0,0,0,26.727502,0.910446,0.910446,0,0,0.910446,0.166612,0.166756,0.166611,0.167018,0.166495,0.166508
"169",347000,-154.916853,1,0.855579,0,0,0,0.855579,0.855579,15.504851,15.504851,0.855579,0.855579,15.504851,0.855579,0,15.504851,15.504851,0.855579,0.855579,0,0,0,0,0.855579,0,0,15.504851,0.855579,0,0,0,0.855579,0.166931,0.166712,0.166616,0.166826,0.166451,0.166464
"170",349000,-151.692054,1,0.970555,0,0,0,0.970555,19.981013,19.981013,19.981013,0.970555,0,19.981013,0.970555,0.970555,0,0.970555,0.970555,0,0,0,0.970555,0,0.970555,0.970555,0.970555,19.981013,0.970555,0,0,0,0.970555,0.166851,0.16671,0.166832,0.16645,0.166578,0.166579
"171",351000,-154.144186,1,1.106728,0,0,0,1.106728,14.792516,14.792516,14.792516,0,1.106728,0,0,0,14.792516,14.792516,1.106728,0,14.792516,0,1.106728,1.106728,1.106728,0,0,14.792516,1.106728,0,0,0,1.106728,0.16671,0.166672,0.166654,0.166653,0.166656,0.166655
"172",353000,-150.535949,1,0.909708,0,0,0,0.909708,0,0,13.448031,0.909708,0,0.909708,13.448031,13.448031,13.448031,0,13.448031,0,13.448031,0.909708,13.448031,0.909708,0.909708,0,0,13.448031,0.909708,0,0.909708,0,0.909708,0.166751,0.166671,0.166657,0.166675,0.166623,0.166622
"173",355000,-156.184373,1,0.47429,0,0.47429,0,0.47429,14.629045,0.47429,14.629045,0.47429,0,0.47429,14.629045,14.629045,0,14.629045,0,0.47429,14.629045,0.47429,0.47429,0.47429,0.47429,0,0.47429,14.629045,0.47429,0,0.47429,0,0.47429,0.169088,0.167719,0.166432,0.166361,0.16524,0.165161
"174",357000,-157.976784,1,0,0,0.768013,0,0.768013,19.922713,0.768013,0,19.922713,0.768013,0.768013,19.922713,19.922713,0.768013,0.768013,0,0.768013,19.922713,0.768013,0,0.768013,0,0.768013,0,19.922713,0.768013,0,0.768013,0,0.768013,0.166843,0.166694,0.166683,0.166677,0.166551,0.166551
"175",359000,-151.922259,1,0,0,0.850696,0,0.850696,20.887936,0.850696,0.850696,20.887936,20.887936,0.850696,20.887936,0.850696,20.887936,0.850696,20.887936,0.850696,20.887936,0,0,0,0.850696,0.850696,0,20.887936,0.850696,0,0,0,0.850696,0.167333,0.16665,0.166485,0.166912,0.1663,0.16632
"176",361000,-154.310001,1,0,0,0.87991,0,0.87991,13.80337,0.87991,0.87991,13.80337,0,0.87991,13.80337,0.87991,0.87991,0.87991,0.87991,0.87991,13.80337,0.87991,0,0,0.87991,0,0,13.80337,0.87991,0,0,0,0.87991,0.167057,0.166723,0.166714,0.166723,0.166381,0.166402
"177",363000,-156.331668,1,0,0,0.48845,0,0.48845,14.487108,0,0.48845,0,0,0.48845,14.487108,0.48845,14.487108,0,0.48845,0,14.487108,0,0.48845,0,0.48845,0,0.48845,14.487108,0.48845,0.48845,0,0,0.48845,0.167326,0.167375,0.166677,0.166666,0.165967,0.165989
"178",365000,-151.954773,1,0,0,0.774883,0,0.774883,0,0,0,0,0,0.774883,0.774883,0.774883,20.028369,20.028369,0.774883,20.028369,20.028369,20.028369,0,0,0.774883,0.774883,0.774883,20.028369,0.774883,0,0.774883,0,0.774883,0.202236,0,0.224932,0.101605,0.225358,0.245869
"179",367000,-155.336164,1,0,0,0.631131,0,0.631131,0,0,0,0,0,0,0,0.631131,3.747111,0.631131,0.631131,3.747111,3.747111,3.747111,0.631131,0,0,0.631131,0.631131,26.752947,0.631131,0,0,0,0.631131,0.193545,0,0.222389,0.112198,0.234637,0.23723
"180",369000,-154.061429,1,0,0,0.815201,0,0.815201,15.579759,0,0.815201,0,0,0,0,0.815201,15.579759,0.815201,0,15.579759,15.579759,0.815201,0,0,0,0,0.815201,15.579759,0.815201,0,0,0,0.815201,0.167318,0.167381,0.166151,0.166758,0.16618,0.16621
"181",371000,-156.503251,1,0,0,0.521864,0,0.521864,0,0,0.521864,0.521864,0,0.521864,0.521864,14.81597,14.81597,0,0,0.521864,14.81597,0.521864,0,0.521864,0.521864,0.521864,0.521864,14.81597,0.521864,0,0,0,0.521864,0.175758,0.146258,0.168577,0.167563,0.170419,0.171425
"182",373000,-152.606423,1,0,0,0.419118,0,0.419118,0,0,0.419118,0.419118,0,16.99924,0.419118,16.99924,16.99924,0,0.419118,0.419118,16.99924,16.99924,0,0.419118,0.419118,0.419118,0.419118,16.99924,0.419118,0.419118,0,0,0.419118,0.196513,0.137917,0.1752,0.168262,0.161305,0.160802
"183",375000,-153.80076,1,0,0,0.560272,0,0.560272,0,0.560272,0.560272,0.560272,0,6.149946,6.149946,0.560272,6.149946,6.149946,0.560272,0.560272,6.149946,6.149946,0.560272,0.560272,0,0.560272,0,6.149946,0.560272,0.560272,0,0,0.560272,0.174556,0.161148,0.166702,0.166264,0.165904,0.165424
"184",377000,-153.536996,1,0,0,0.398551,0,0.398551,0.398551,0,0.398551,0.398551,0,0.398551,0.398551,0.398551,10.187116,0.398551,0,0,10.187116,0,10.187116,0.398551,0,0,0,10.187116,0.398551,0.398551,0,0,0.398551,0.183507,0.16273,0.163542,0.163136,0.163559,0.163526
"185",379000,-155.789331,1,0,0,0.67022,0,0.67022,0.67022,0.67022,0.67022,0,0.67022,17.771447,0.67022,0.67022,17.771447,0.67022,0.67022,0,17.771447,0.67022,0.67022,0,0,0.67022,0,17.771447,0.67022,0.67022,0,0,0.67022,0.167607,0.166765,0.166791,0.166764,0.166007,0.166066
"186",381000,-153.337019,1,0,0,0.496124,0,0.496124,0,0.496124,0.496124,0,0.496124,23.557463,0.496124,0,23.557463,0.496124,0.496124,0,23.557463,0.496124,0,0,0.496124,0.496124,0,23.557463,0.496124,0.496124,0.496124,0,0.496124,0.172224,0.162043,0.168271,0.168299,0.164502,0.16466
"187",383000,-151.217449,1,0,0,0.543026,0,0.543026,0.543026,0,0.543026,0.543026,0,12.134113,0,12.134113,12.134113,0.543026,0,0,12.134113,0.543026,0,0,0.543026,0,0.543026,12.134113,0.543026,0.543026,0,0,0.543026,0.170923,0.166134,0.167374,0.167235,0.164085,0.164249
"188",385000,-157.979227,1,0,0,1.0294,0,1.0294,1.0294,1.0294,16.047477,1.0294,16.047477,0,16.047477,16.047477,16.047477,1.0294,1.0294,0,16.047477,1.0294,0,0,1.0294,1.0294,1.0294,16.047477,1.0294,1.0294,0,0,1.0294,0.166719,0.166657,0.166654,0.166654,0.166656,0.16666
"189",387000,-152.907676,1,0,0,0.773988,0,0.773988,0,0,0.773988,0.773988,0,0,8.282898,8.282898,0,8.282898,8.282898,0.773988,8.282898,0.773988,0.773988,0,0.773988,0,0.773988,8.282898,0.773988,0,0,0,0.773988,0.169054,0.162372,0.165772,0.167196,0.167484,0.168122
"190",389000,-152.366724,1,0,0.611439,0.611439,0,0.611439,0.611439,0,0.611439,0,0,0.611439,16.995708,0,16.995708,0,16.995708,0,0.611439,0,0.611439,0,0,0.611439,0.611439,16.995708,0.611439,0,0,0,0.611439,0.167486,0.171511,0.167368,0.167486,0.163149,0.163
"191",391000,-150.172542,1,0,0.576987,0.576987,0,0.576987,0,0,0.576987,0,0,18.064992,0,0,18.064992,0,0.576987,0.576987,0,0,0,0,0.576987,0,0.576987,18.064992,0.576987,0,0,0,0.576987,0.185147,0.076238,0.196559,0.120598,0.207243,0.214216
"192",393000,-150.429446,1,0,0.743456,0.743456,0,0.743456,0,0.743456,0.743456,0,0.743456,0.743456,17.266582,0.743456,17.266582,17.266582,0.743456,0,0.743456,0,0,0.743456,0,0,0.743456,17.266582,0.743456,0,0,0,0.743456,0.166301,0.165308,0.167255,0.164518,0.16823,0.168388
"193",395000,-152.11054,1,0,0.435198,0.435198,0,0.435198,2.707959,0.435198,0,0.435198,0.435198,13.212891,13.212891,2.707959,13.212891,13.212891,0.435198,0,0.435198,0,0.435198,2.707959,0,0,0,13.212891,0.435198,0,0.435198,0,0.435198,0.167202,0.167644,0.167045,0.164251,0.166956,0.166902
"194",397000,-157.188962,1,0,0.847115,0,0,0.847115,0.847115,0,0,0,0.847115,16.99188,16.99188,0.847115,16.99188,0.847115,0.847115,0.847115,0.847115,0,0.847115,0.847115,0,0.847115,0.847115,16.99188,0.847115,0,0,0,0.847115,0.166985,0.165922,0.166631,0.166392,0.167011,0.16706
"195",399000,-151.515693,1,0,0.621395,0.621395,0,0.621395,0,0.621395,0.621395,0,0.621395,20.386283,0.621395,0.621395,20.386283,0.621395,0.621395,0.621395,0.621395,0,0,0,0,0,0.621395,20.386283,0.621395,0,0,0,0.621395,0.167553,0.164694,0.167404,0.165553,0.167367,0.167429
"196",401000,-150.849102,1,0,0.696195,0.696195,0,0.696195,0,0,0,0,0,12.985559,0,0.696195,12.985559,0,0.696195,0.696195,0.696195,0,0,0.696195,0.696195,0,0,12.985559,0.696195,0,0,0,0.696195,0.20445,0,0.214028,0.103961,0.227422,0.250139
"197",403000,-150.414529,1,0,0.325976,0.325976,0,0.325976,0.325976,0,0,0,0,19.751715,0.325976,0.325976,19.751715,0.325976,0.325976,0,0.325976,0.325976,0,0,0.325976,0.325976,0.325976,19.751715,0.325976,0.325976,0.325976,0,0.325976,0.192132,0.126257,0.177163,0.177935,0.163142,0.163371
"198",405000,-151.399851,1,0,0.435833,0.435833,0,0.435833,0.435833,0,0.435833,0.435833,0.435833,17.149017,0.435833,0.435833,17.149017,17.149017,0.435833,0.435833,0.435833,0,0.435833,0,0,0.435833,0.435833,17.149017,0.435833,0.435833,0.435833,0,0.435833,0.170388,0.16466,0.167401,0.165643,0.165909,0.165998
"199",407000,-153.707282,1,0,0.870329,0,0,0.870329,0.870329,0,0.870329,0.870329,0.870329,26.6101,0.870329,0.870329,0.870329,0.870329,0.870329,0.870329,0,0,0.870329,0,0.870329,0,0.870329,26.6101,0.870329,0.870329,0,0,0.870329,0.166797,0.166628,0.166782,0.166719,0.166536,0.166539
"200",409000,-154.309094,1,0.803087,0.803087,0,0,0.803087,14.321712,0,14.321712,0.803087,0.803087,14.321712,0.803087,0.803087,0,0,0,0.803087,0.803087,0,0,0,0.803087,0,0,14.321712,0.803087,0,0,0,0.803087,0.167093,0.166795,0.167108,0.166554,0.166216,0.166234
"201",411000,-155.244224,1,0.716238,0.716238,0,0,0.716238,15.995833,0,15.995833,0,0.716238,15.995833,0,0.716238,15.995833,0.716238,15.995833,0.716238,0.716238,0,0.716238,0,0,0,0.716238,15.995833,0.716238,0,0,0.716238,0.716238,0.166703,0.166704,0.166658,0.166703,0.166614,0.166618
"202",413000,-156.014975,1,0.514515,0.514515,0,0,0.514515,22.2176,0.514515,0,22.2176,0,0,0,22.2176,0.514515,0,22.2176,0.514515,0.514515,22.2176,0.514515,0.514515,0,0,0,22.2176,0.514515,0.514515,0,0.514515,0.514515,0.167074,0.166725,0.166712,0.166721,0.166376,0.166392
"203",415000,-156.35759,1,0,0,0.864112,0,0.864112,0,7.443591,7.443591,0.864112,7.443591,0,0,7.443591,7.443591,7.443591,7.443591,0.864112,7.443591,7.443591,0.864112,0,0.864112,0.864112,0,7.443591,0.864112,0,0,0,0.864112,0.167156,0.166577,0.166552,0.166711,0.166471,0.166533
"204",417000,-156.450876,1,0,0.5726,0,0.5726,0.5726,0.5726,0.5726,18.728321,0,0,18.728321,18.728321,18.728321,0.5726,0,18.728321,18.728321,18.728321,0,0,0.5726,0,0,0,18.728321,0.5726,0.5726,0,0,0.5726,0.166705,0.166737,0.166724,0.166726,0.166551,0.166557
"205",419000,-156.03425,1,0,0.997521,0,0,0.997521,0,0,26.028631,0,0,26.028631,26.028631,26.028631,0,0,26.028631,0,26.028631,0,0.997521,0,0,0.997521,0,26.028631,0.997521,0,0,0,0.997521,0.166941,0.166995,0.166977,0.166959,0.166065,0.166064
"206",421000,-150.048832,1,0,0.76394,0,0,0.76394,0,0.76394,0,0,0,12.558773,12.558773,12.558773,0.76394,0.76394,0.76394,0,12.558773,0,0.76394,0,0,0,0,12.558773,0.76394,0,0.76394,0,0.76394,0.179666,0.136695,0.160395,0.162595,0.180913,0.179736
"207",423000,-148.183148,1,0,0.630899,0,0,0.630899,0.630899,0.630899,0,0,0,0.630899,10.211258,10.211258,0.630899,0.630899,0.630899,0.630899,0.630899,0.630899,0.630899,0,0.630899,0,0,10.211258,0.630899,0,0,0,0.630899,0.169143,0.160396,0.163523,0.165923,0.170239,0.170776
"208",425000,-150.329581,1,0,0.611787,0,0,0.611787,0,0.611787,0,0,0,9.229304,0,9.229304,0.611787,0.611787,0.611787,0,0.611787,9.229304,0.611787,0,0.611787,0,0.611787,9.229304,0.611787,0,0,0,0.611787,0.177493,0.140022,0.17325,0.169317,0.168789,0.17113
"209",427000,-149.853397,1,0,0.778542,0,0,0.778542,0,0,0.778542,0,0,14.956571,14.956571,14.956571,0.778542,0,0.778542,0.778542,14.956571,0.778542,0.778542,0.778542,0,0.778542,0,14.956571,0.778542,0,0,0,0.778542,0.177176,0.130516,0.155461,0.157907,0.18865,0.19029
"210",429000,-149.958686,1,0,1.001307,0,0,1.001307,1.001307,1.001307,0,0,1.001307,1.001307,12.992498,12.992498,0,0,1.001307,1.001307,1.001307,0,1.001307,0,0,0,1.001307,12.992498,1.001307,0,0,0,1.001307,0.166654,0.16658,0.166571,0.16658,0.166804,0.16681
"211",431000,-150.599413,1,0,0.818801,0,0,0.818801,0,0,0,0,0,12.122262,0,12.122262,0.818801,0,0,0.818801,12.122262,0,0,0,0.818801,0,0,12.122262,0.818801,0,0,0,0.818801,0.221098,0,0.198261,0.175497,0.189933,0.215211
"212",433000,-144.848752,1,0,1.155873,0,0,1.155873,0,0,0,0,0,12.655277,1.155873,12.655277,1.155873,0,1.155873,0,12.655277,0,0,1.155873,0,0,1.155873,12.655277,1.155873,0,0,0,1.155873,0.20543,0,0.179322,0.182561,0.215033,0.217653
"213",435000,-147.435689,1,0,0.904435,0,0,0.904435,0,0,0,0,0,13.066637,0,13.066637,13.066637,0.904435,0.904435,0.904435,13.066637,0,0,0.904435,0,0,0,13.066637,0.904435,0,0,0.904435,0.904435,0.212138,0,0.198979,0.177301,0.206665,0.204917
"214",437000,-147.871407,1,0,0.916234,0,0,0.916234,0,0,0,0,0,15.590285,0.916234,15.590285,15.590285,0.916234,0.916234,0,0,0,0,0.916234,0,0.916234,0,15.590285,0.916234,0,0.916234,0,0.916234,0.202322,0,0.193893,0.199319,0.202233,0.202233
"215",439000,-147.502424,1,0,0.848681,0,0,0.848681,0,0,0,0,0,12.981313,0.848681,12.981313,0,0.848681,0.848681,0,0,0,0,0.848681,0.848681,0,0,12.981313,0.848681,0,0,0,0.848681,0.208219,0,0.195627,0.207777,0.183256,0.205121
"216",441000,-148.277184,1,0,0.961259,0,0,0.961259,0,0,0,0,0,11.787952,0,11.787952,0.961259,0.961259,0.961259,0,11.787952,0,11.787952,0,0.961259,0.961259,0.961259,11.787952,0.961259,0,0,0,0.961259,0.21149,0,0.207061,0.204586,0.176458,0.200405
"217",443000,-155.530047,1,0,0.823525,0,0,0.823525,0.823525,0.823525,0.823525,0,11.976369,11.976369,0.823525,11.976369,11.976369,0.823525,0.823525,0,11.976369,0.823525,0,0.823525,0,0.823525,0,11.976369,0.823525,0.823525,0,0,0.823525,0.167115,0.166467,0.166768,0.16678,0.166445,0.166425
"218",445000,-152.936589,1,0,0.650916,0,0,0.650916,0.650916,13.782613,13.782613,13.782613,13.782613,13.782613,0,13.782613,0.650916,0,0,0,13.782613,0.650916,0.650916,0,0.650916,0,0,13.782613,0.650916,0.650916,0,0,0.650916,0.167506,0.166503,0.167409,0.167319,0.165587,0.165676
"219",447000,-154.211866,1,1.122264,0,0,0,1.122264,19.854415,19.854415,19.854415,19.854415,1.122264,19.854415,1.122264,19.854415,0,0,1.122264,1.122264,19.854415,0,0,0,1.122264,1.122264,0,19.854415,1.122264,1.122264,0,0,1.122264,0.166668,0.166667,0.166668,0.166668,0.166664,0.166664
"220",449000,-153.148725,1,0.905043,0.905043,0,0,0.905043,20.973117,20.973117,0,20.973117,0,20.973117,20.973117,20.973117,0.905043,0,0.905043,0.905043,20.973117,0.905043,0,0.905043,0.905043,0,0.905043,20.973117,0.905043,0,0,0.905043,0.905043,0.166674,0.166668,0.166671,0.166671,0.166659,0.166658
"221",451000,-154.353325,1,0,0.363612,0,0.363612,0.363612,0.363612,0,11.212379,11.212379,11.212379,11.212379,11.212379,11.212379,0.363612,11.212379,0.363612,0,11.212379,0,0,0.363612,0,0,0,11.212379,0.363612,0,0.363612,0,0.363612,0.171757,0.165274,0.167154,0.167364,0.164176,0.164275
"222",453000,-153.428393,1,0,1.080297,0,0,1.080297,0,18.806558,18.806558,1.080297,1.080297,1.080297,18.806558,18.806558,0,18.806558,1.080297,0,0,1.080297,0,0,1.080297,0,1.080297,18.806558,1.080297,0,0,0,1.080297,0.166695,0.166643,0.166655,0.166632,0.166684,0.166691
"223",455000,-145.422846,1,0,0.810891,0,0,0.810891,0,0.810891,0,0,0,0.810891,0.810891,12.439136,12.439136,0.810891,0.810891,0,0,0.810891,0.810891,0,0,0.810891,0.810891,12.439136,0.810891,0,0,0,0.810891,0.171197,0.145312,0.170276,0.171095,0.171032,0.171088
"224",457000,-151.234188,1,0,0.42089,0,0,0.42089,0,0,0,0,0,0.42089,0.42089,13.771378,13.771378,0,0,0.42089,13.771378,0.42089,0.42089,0,0.42089,0.42089,0.42089,13.771378,0.42089,0,0,0,0.42089,0.230247,0,0.181498,0.172679,0.200734,0.214841
"225",459000,-145.776754,1,0,0.672799,0,0,0.672799,0,0,0,0,0,0.672799,0.672799,11.120463,11.120463,0.672799,11.120463,0,11.120463,0.672799,0,0.672799,0.672799,0.672799,0,11.120463,0.672799,0,0,0,0.672799,0.212954,0,0.185698,0.19957,0.190195,0.211583
"226",461000,-147.802632,1,0,0.426137,0,0,0.426137,0,0,0,0,0,0,0.426137,8.949187,8.949187,0.426137,0,0.426137,8.949187,8.949187,0.426137,0,0.426137,0,0.426137,8.949187,0.426137,0,0,0.426137,0.426137,0.240977,0,0.177627,0.177627,0.192598,0.21117
"227",463000,-147.697783,1,0,0.738907,0,0,0.738907,0,0,0,0,0,19.107019,0,19.107019,0,0.738907,0,19.107019,0,0,0.738907,0.738907,0,0,0.738907,19.107019,0.738907,0,0,0,0.738907,0.239508,0,0.069478,0.000503,0.33346,0.357051
"228",465000,-148.762226,1,0,1.313533,0,0,1.313533,0,0,0,0,0,21.385174,0,21.385174,1.313533,0,1.313533,21.385174,0,1.313533,0,0,0,0,1.313533,21.385174,1.313533,0,0,0,1.313533,0.241016,0,0.081417,0.003438,0.323177,0.350952
"229",467000,-150.38118,1,0,0.780851,0,0,0.780851,0.780851,0,0.780851,0,0.780851,0.780851,18.605835,18.605835,0.780851,0,18.605835,0.780851,0.780851,0.780851,0,0,0,0.780851,0,18.605835,0.780851,0.780851,0,0,0.780851,0.166887,0.166762,0.166821,0.166881,0.166314,0.166335
"230",469000,-152.417713,1,0,0.786555,0,0,0.786555,0.786555,0,0,0,0,0,0.786555,6.865847,0.786555,6.865847,0.786555,0,6.865847,0.786555,0.786555,0,0,0.786555,0,6.865847,0.786555,0,0,0,0.786555,0.168051,0.162562,0.1671,0.167179,0.167496,0.167613
"231",471000,-151.47391,1,0,0.613035,0,0,0.613035,0.613035,10.695334,10.695334,0.613035,0,0.613035,0,10.695334,0.613035,0.613035,0.613035,0.613035,0.613035,0.613035,0,0,0,0.613035,0.613035,10.695334,0.613035,0.613035,0,0,0.613035,0.168921,0.166061,0.166075,0.166049,0.166365,0.166529
"232",473000,-156.239502,1,0,0.966133,0,0,0.966133,16.566436,0.966133,16.566436,0.966133,0,16.566436,0,16.566436,16.566436,0.966133,16.566436,0.966133,0,0.966133,0,0,0,0.966133,0.966133,16.566436,0.966133,0.966133,0,0,0.966133,0.166668,0.166668,0.166667,0.166668,0.166664,0.166664
"233",475000,-148.884281,1,0,0.7822,0,0,0.7822,0,0.7822,0,0,0,22.928798,0,22.928798,22.928798,0.7822,0.7822,0.7822,0.7822,0,0.7822,0.7822,0,0,0,22.928798,0.7822,0.7822,0,0,0.7822,0.175222,0.15559,0.169642,0.167336,0.166278,0.165932
"234",477000,-153.940458,1,0,0.661414,0,0,0.661414,0,0.661414,0.661414,0,13.939246,13.939246,0.661414,13.939246,13.939246,0.661414,13.939246,0.661414,0,0,0,0.661414,0.661414,0,0.661414,13.939246,0.661414,0.661414,0,0,0.661414,0.168519,0.165183,0.167403,0.168581,0.165234,0.16508
"235",479000,-152.505524,1,0,0.995346,0,0,0.995346,0,17.195495,0.995346,17.195495,0,17.195495,17.195495,17.195495,17.195495,0,17.195495,0.995346,0,0,0.995346,0,0.995346,0,0.995346,17.195495,0.995346,0.995346,0,0,0.995346,0.166709,0.166652,0.166674,0.166707,0.166629,0.166629
"236",481000,-151.856724,1,0,0.508807,0.508807,0,0.508807,0,0,0.508807,0.508807,0,13.85023,0.508807,0.508807,13.85023,0,0.508807,0.508807,0.508807,0.508807,0,0.508807,0,0,0,13.85023,0.508807,0,0.508807,0,0.508807,0.170265,0.149355,0.171192,0.163044,0.173104,0.17304
"237",483000,-154.352743,1,0,0.456248,0.456248,0.456248,0.456248,0.456248,0,0.456248,0.456248,0,15.320623,0,0,15.320623,15.320623,0.456248,0,0,0.456248,15.320623,0.456248,0.456248,0,0,15.320623,0.456248,0.456248,0.456248,0,0.456248,0.168444,0.164939,0.16715,0.166514,0.166467,0.166487
"238",485000,-153.110177,1,0,0,0.865099,0,0.865099,0,0,0.865099,0.865099,0,17.650719,0.865099,0.865099,17.650719,0.865099,0,0,17.650719,0,0,0,0,0,0.865099,17.650719,0.865099,0,0.865099,0,0.865099,0.167174,0.164701,0.167039,0.167035,0.167022,0.167029
"239",487000,-148.318596,1,0,0,1.481759,0,1.481759,0,0,0,0,0,13.251043,0,13.251043,0,0,13.251043,0,13.251043,0,0,1.481759,1.481759,0,1.481759,13.251043,1.481759,0,0,0,1.481759,0.211267,0,0.212903,0.212903,0.167526,0.195401
"240",489000,-147.447728,1,0,0,0.948513,0,0.948513,0,0,0,0,0,11.909482,11.909482,11.909482,0.948513,0,11.909482,0,11.909482,0.948513,0,0,0,0,0.948513,11.909482,0.948513,0,0,0,0.948513,0.228364,0,0.088155,0.154885,0.261301,0.267296
"241",491000,-150.048866,1,0,0.804115,0,0,0.804115,0.804115,0,0,0,0,12.900861,0.804115,12.900861,0,0.804115,0,12.900861,0,0,0.804115,0,0.804115,0.804115,0.804115,12.900861,0.804115,0,0,0,0.804115,0.17048,0.160199,0.165347,0.160326,0.171032,0.172616
"242",493000,-153.112978,1,0,0.876891,0,0,0.876891,0,0,0,0,0.876891,15.043437,0.876891,15.043437,15.043437,0,0.876891,0,0.876891,0.876891,0.876891,0.876891,0.876891,0,0.876891,15.043437,0.876891,0,0,0,0.876891,0.17102,0.149241,0.169801,0.17026,0.169312,0.170366
"243",495000,-150.615834,1,0,0.927449,0,0,0.927449,0,0.927449,0,0,0,12.801599,0.927449,12.801599,12.801599,0.927449,0,12.801599,0,0.927449,12.801599,0,0.927449,0,0.927449,12.801599,0.927449,0,0,0,0.927449,0.172751,0.150604,0.168613,0.162327,0.171788,0.173917
"244",497000,-152.18453,1,0,0.710461,0,0,0.710461,0,0.710461,22.582619,0.710461,0.710461,22.582619,0,22.582619,22.582619,0,0.710461,22.582619,0,0,0,0,0,0,0.710461,22.582619,0.710461,0,0,0,0.710461,0.16892,0.164084,0.166934,0.16399,0.167958,0.168114
"245",499000,-152.24974,1,0,0.92767,0,0,0.92767,0,0.92767,0.92767,0,0.92767,9.285579,0,9.285579,0,0,0.92767,9.285579,0.92767,0,0,0,0,0,0.92767,9.285579,0.92767,0,0,0,0.92767,0.167358,0.165322,0.166231,0.16527,0.167806,0.168013
"246",501000,-147.359352,1,0,0.415139,0,0,0.415139,0,0.415139,0,0,0.415139,24.030391,24.030391,24.030391,24.030391,0.415139,0.415139,0.415139,0.415139,0.415139,0.415139,0,0.415139,0,0.415139,24.030391,0.415139,0,0.415139,0,0.415139,0.185849,0.140192,0.165424,0.163748,0.171991,0.172796
"247",503000,-148.424566,1,0,0.63036,0,0,0.63036,0,0.63036,0,0,0.63036,21.304685,21.304685,21.304685,21.304685,0.63036,0.63036,0.63036,0,0.63036,0.63036,0.63036,0,0.63036,0,21.304685,0.63036,0,0.63036,0,0.63036,0.170891,0.15852,0.166131,0.165808,0.169325,0.169325
"248",505000,-148.720378,1,0,0.823419,0,0,0.823419,0.823419,0.823419,0.823419,0,0,13.026699,0,13.026699,13.026699,0,0,0.823419,0,0.823419,0,0.823419,0.823419,0.823419,0,13.026699,0.823419,0,0,0,0.823419,0.169462,0.162377,0.166545,0.15991,0.170489,0.171217
"249",507000,-146.895232,1,0,0.80903,0,0,0.80903,0,0,0,0,0,19.082009,0.80903,19.082009,19.082009,0.80903,0.80903,0.80903,0.80903,0.80903,0.80903,0.80903,0,0,0,19.082009,0.80903,0,0.80903,0,0.80903,0.222527,0,0.189396,0.141432,0.224001,0.222644
"250",509000,-146.815832,1,0,0.543282,0,0.543282,0.543282,0,0,0,0,0,18.076399,0.543282,18.076399,0.543282,0,0,0.543282,0.543282,0,0.543282,0,0,0,0,18.076399,0.543282,0,0.543282,0,0.543282,0.246717,0,0.161429,0.098552,0.247991,0.245311
"251",511000,-151.40213,1,0,0.678682,0,0,0.678682,0,0,0,0,0,12.871431,0.678682,12.871431,0.678682,12.871431,12.871431,0.678682,0,0,0.678682,0,0.678682,0.678682,0,12.871431,0.678682,0,0.678682,0,0.678682,0.213567,0,0.197889,0.194358,0.187732,0.206454
"252",513000,-150.982362,1,0,0.508953,0,0,0.508953,0,0,0,0.508953,0.508953,18.33194,0,18.33194,0.508953,18.33194,0.508953,0.508953,0,0.508953,0.508953,0,0.508953,0,0.508953,18.33194,0.508953,0.508953,0.508953,0,0.508953,0.185487,0.146633,0.171909,0.163751,0.165743,0.166476
"253",515000,-150.469414,1,0,0.486079,0,0.486079,0.486079,0,0.486079,0,0.486079,0,16.686059,0,16.686059,0,0,0.486079,0.486079,0,0.486079,0,0.486079,0,0,0.486079,16.686059,0.486079,0.486079,0,0,0.486079,0.176251,0.157197,0.170624,0.164669,0.165735,0.165522
"254",517000,-151.452377,1,0,0.680774,0,0,0.680774,20.020898,20.020898,0.680774,0.680774,0,20.020898,20.020898,20.020898,0,0.680774,0.680774,0.680774,0,0,0,0.680774,0.680774,0,0,20.020898,0.680774,0.680774,0.680774,0,0.680774,0.1676,0.166944,0.166356,0.164537,0.167296,0.167266
"255",519000,-149.247156,1,0,1.071048,0,0,1.071048,1.071048,0,1.071048,0,1.071048,18.385156,18.385156,18.385156,0,18.385156,1.071048,1.071048,1.071048,1.071048,0,0,1.071048,0,0,18.385156,1.071048,0,0,0,1.071048,0.166729,0.166682,0.166678,0.166682,0.166613,0.166616
"256",521000,-152.323992,1,0,0.798365,0,0,0.798365,0,10.96242,0.798365,0,0,10.96242,0,10.96242,0.798365,0.798365,0.798365,0.798365,0.798365,0,0.798365,0,0,0,0,10.96242,0.798365,0,0,0.798365,0.798365,0.166852,0.166814,0.166792,0.16677,0.166354,0.166419
