"","Iteration","Lh","Tree.No","qAB","qAD","qAE","qAH","qAP","qBA","qBD","qBE","qBH","qBP","qDA","qDB","qDE","qDH","qDP","qEA","qEB","qED","qEH","qEP","qHA","qHB","qHD","qHE","qHP","qPA","qPB","qPD","qPE","qPH","RecNode.P.A.","RecNode.P.B.","RecNode.P.D.","RecNode.P.E.","RecNode.P.H.","RecNode.P.P."
"164",337000,-348.783632,1,0,0.472187,0,0.472187,0.472187,0,0.472187,0.472187,0,0,0.472187,0,12.507954,0,0.472187,0,0.472187,12.507954,0,12.507954,0.472187,0,0.472187,0,12.507954,0.472187,0,0,0,0.472187,0.006087,0.141063,0.258861,0.450167,0.082278,0.061544
"165",339000,-351.906561,1,0,0.400521,0,0.400521,0.400521,0.400521,0,0,0.400521,0,0,0.400521,8.967147,0,0.400521,8.967147,0.400521,8.967147,0,0.400521,0.400521,0.400521,0.400521,0,8.967147,0.400521,0,0,0,0.400521,0.008538,0.049859,0.015126,0.012702,0.564103,0.349672
"166",341000,-348.888849,1,0,0.397046,0,0.397046,0.397046,0.397046,0.397046,0,0,0.397046,0,0.397046,11.007156,0,0,11.007156,0.397046,11.007156,0.397046,0.397046,0.397046,0,0.397046,0,11.007156,0.397046,0,0,0,0.397046,0.019299,0.244453,0.007055,0.046314,0.381734,0.301145
"167",343000,-356.097784,1,0,0.507368,0,0.507368,0.507368,0.507368,0,0.507368,0.507368,0,0,0.507368,14.156425,0,0.507368,0,0,14.156425,14.156425,0,0.507368,0,0.507368,0,14.156425,0.507368,0,0,0,0.507368,0.010563,0.157825,0.277448,0.296097,0.139699,0.118368
"168",345000,-348.273428,1,0,0.39598,0,0.39598,0.39598,0.39598,0.39598,0,0,0,0.39598,0.39598,10.303277,0.39598,0,0,0.39598,10.303277,0,10.303277,0.39598,0,0,0,10.303277,0.39598,0,0,0,0.39598,0.007837,0.015822,0.297905,0.524782,0.073397,0.080256
"169",347000,-349.409123,1,0,0.396017,0,0.396017,0.396017,0.396017,0.396017,0.396017,0.396017,0,0.396017,0.396017,13.284258,0.396017,0.396017,0,0.396017,13.284258,0.396017,0,0.396017,0.396017,0.396017,0,13.284258,0.396017,0,0,0,0.396017,0.013275,0.048494,0.046935,0.025496,0.538987,0.326813
"170",349000,-346.904644,1,0,0.578594,0,0.578594,0.578594,0,0.578594,0,0,0,0.578594,0.578594,9.743966,0,0,0.578594,0.578594,9.743966,0.578594,9.743966,0.578594,0.578594,0,0.578594,9.743966,0.578594,0,0,0,0.578594,0.010632,0.004928,0.112326,0.268171,0.35886,0.245082
"171",351000,-347.344574,1,0,0.426171,0,0.426171,0.426171,0,0,0,0.426171,0,0.426171,0.426171,7.846673,0.426171,0,0,0,7.846673,0.426171,0.426171,0.426171,0.426171,0.426171,0.426171,7.846673,0.426171,0,0,0,0.426171,0.008812,0.041622,0.009995,0.024137,0.530616,0.384818
"172",353000,-351.206751,1,0,0.443022,0,0.443022,0.443022,6.917497,0.443022,0,0,0,0.443022,0.443022,6.917497,0.443022,0,0,0.443022,6.917497,0,0.443022,0.443022,0,0,0,6.917497,0.443022,0,0,0,0.443022,0.03408,0.003101,0.037377,0.05517,0.348555,0.521717
"173",355000,-352.060507,1,0,0.744539,0,0.744539,0.744539,0,0.744539,0.744539,9.142835,0.744539,0.744539,0.744539,9.142835,0,0,0.744539,0.744539,0.744539,0,0,0.744539,0,0,0,9.142835,0.744539,0,0,0,0.744539,0.03216,0.247675,0.011112,0.011112,0.326173,0.371768
"174",357000,-349.65789,1,0,0.437534,0,0.437534,0.437534,0.437534,0.437534,0.437534,0.437534,0,0,0,8.425324,0,0,0.437534,0.437534,0.437534,0,8.425324,0.437534,0,0.437534,0,8.425324,0.437534,0,0,0,0.437534,0.005691,0.158059,0.239395,0.43498,0.086859,0.075017
"175",359000,-347.346918,1,0,0.515847,0,0.515847,0.515847,0.515847,0,0,0,0.515847,0,0.515847,6.19008,0.515847,0,0.515847,0,0.515847,0.515847,6.19008,0.515847,0.515847,0,0.515847,6.19008,0.515847,0,0,0,0.515847,0.00824,0.056387,0.114228,0.181476,0.325595,0.314074
"176",361000,-349.717722,1,0,0.478909,0,0.478909,0.478909,0.478909,0,0.478909,0,0.478909,0,0.478909,10.233981,0.478909,0,0.478909,10.233981,10.233981,0.478909,0,0.478909,0,0,0.478909,10.233981,0.478909,0,0,0,0.478909,0.0262,0.039783,0.030106,0.030737,0.456748,0.416426
"177",363000,-346.48147,1,0,0.471271,0,0.471271,0.471271,0.471271,0,0,0,0.471271,0,0.471271,7.425221,0,0,0.471271,7.425221,0.471271,0.471271,0.471271,0.471271,0.471271,0,0,7.425221,0.471271,0,0,0,0.471271,0.023404,0.040328,0.005243,0.059657,0.411002,0.460367
"178",365000,-352.261886,1,0,0.502824,0,0.502824,0.502824,0,0,0,6.006108,6.006108,0.502824,0,6.006108,0.502824,0,0,6.006108,6.006108,6.006108,6.006108,0.502824,0.502824,0.502824,0,6.006108,0.502824,0,0,0,0.502824,0.010886,0.209236,0.050481,0.171678,0.193573,0.364147
"179",367000,-351.282918,1,0,0.401139,0,0.401139,0.401139,0,0,10.47824,0,0,0.401139,0.401139,10.47824,0,0,0,10.47824,0.401139,10.47824,0,0.401139,0,0.401139,0.401139,10.47824,0.401139,0,0,0,0.401139,0.013994,0.076619,0.073571,0.195575,0.302734,0.337506
"180",369000,-349.190764,1,0,0.49104,0,0.49104,0.49104,0,0,0,0,0,0.49104,0.49104,6.515751,0,0,0,6.515751,0,0,6.515751,0.49104,0,0,0,6.515751,0.49104,0,0,0,0.49104,0.016417,0,0.069464,0.606246,0.118417,0.189456
"181",371000,-347.068352,1,0,0.480382,0,0.480382,0.480382,0.480382,0,12.129915,12.129915,0.480382,0.480382,0.480382,12.129915,0.480382,0.480382,0.480382,12.129915,12.129915,0,0,0.480382,0,0.480382,0,12.129915,0.480382,0,0,0,0.480382,0.016977,0.19333,0.043021,0.071001,0.323829,0.351842
"182",373000,-356.451233,1,0,0.378554,0,0.378554,0.378554,0.378554,6.65782,6.65782,6.65782,0,0.378554,0.378554,6.65782,0.378554,0,0,6.65782,6.65782,6.65782,0,0.378554,0,0,0.378554,6.65782,0.378554,0,0,0,0.378554,0.014975,0.122177,0.031344,0.123607,0.276277,0.431619
"183",375000,-355.81573,1,0,0.567478,0,0.567478,0.567478,0,0.567478,0.567478,0.567478,0,0.567478,0.567478,0.567478,0.567478,0.567478,0.567478,0.567478,13.374142,0,0,0.567478,0.567478,0.567478,0.567478,13.374142,0.567478,0,0,0,0.567478,0.018169,0.036408,0.04661,0.008458,0.489643,0.400712
"184",377000,-351.496387,1,0,0,0.382913,0.382913,0.382913,0,0.382913,0,0.382913,0,0.382913,0.382913,0,0,0.382913,8.930637,8.930637,8.930637,0,0,0.382913,0.382913,0,0.382913,8.930637,0.382913,0,0,0,0.382913,0.014413,0.030868,0.017884,0.006921,0.526088,0.403826
"185",379000,-348.384745,1,0,0,0.569552,0.569552,0.569552,0.569552,0.569552,0,0.569552,0.569552,0,0.569552,0.569552,0.569552,0,9.427084,0.569552,9.427084,0,0,0.569552,0.569552,0,0.569552,9.427084,0.569552,0,0,0,0.569552,0.016219,0.080612,0.01846,0.005582,0.438071,0.441057
"186",381000,-348.209588,1,0,0,0.402456,0.402456,0.402456,0,0.402456,0.402456,0.402456,0,0.402456,0.402456,0,0.402456,0.402456,0.402456,0,12.046937,0.402456,0.402456,0.402456,0.402456,0.402456,0,12.046937,0.402456,0,0,0,0.402456,0.010678,0.054065,0.046631,0.043534,0.543743,0.301349
"187",383000,-346.823532,1,0,0,0.362688,0.362688,0.362688,0,0,0.362688,0.362688,0.362688,0.362688,0.362688,0,0,0,0.362688,0.362688,10.027374,0,0,0.362688,0,0.362688,0.362688,10.027374,0.362688,0.362688,0,0,0.362688,0.003066,0.018324,4.7e-05,4.7e-05,0.401775,0.576741
"188",385000,-345.610465,1,0.070869,0.070869,0.070869,0.652114,0.652114,0,0,0.070869,0.070869,0,0.652114,0.070869,0.652114,0.070869,0,0.070869,0,11.365021,0.070869,0.070869,0.652114,0.070869,0.070869,0.652114,11.365021,0.652114,0.070869,0,0.070869,0.652114,0.015792,0.00607,0.000543,0.000902,0.41589,0.560803
"189",387000,-347.556551,1,0.072209,0.072209,0.072209,0.535782,0.535782,0.072209,0,0,0.072209,0.535782,0.535782,0.072209,0,0.072209,0.535782,0.072209,0.072209,7.758176,0,0.072209,0.535782,0.072209,0.072209,0.535782,7.758176,0.535782,0,0.072209,0,0.535782,0.021213,0.191079,0.014126,0.002834,0.348612,0.422137
"190",389000,-344.238825,1,0.058691,0.058691,0.058691,0.47409,0.47409,0.058691,0,0,0.058691,0.47409,0.47409,0.47409,0.058691,0.058691,0.47409,0.058691,0,13.062442,0.058691,0.47409,0.47409,0.47409,0,0,13.062442,0.47409,0,0,0,0.47409,0.014153,0.091074,0.029791,0.027937,0.529005,0.30804
"191",391000,-344.607645,1,0,0.037486,0.037486,0.556491,0.556491,0.037486,0.037486,0.037486,0.556491,0.037486,0.037486,0.037486,0.037486,0.037486,0.556491,0.037486,0.556491,8.669328,0.037486,0.556491,0.556491,0.037486,0.037486,0.037486,8.669328,0.556491,0,0,0.037486,0.556491,0.005988,0.350392,0.018164,0.043053,0.33747,0.244932
"192",393000,-346.174837,1,0.106491,0.106491,0.106491,0.436644,0.436644,0.106491,0,0.106491,0.436644,0.106491,0,0.106491,0.106491,0.106491,0,0.106491,0.106491,8.468615,0.106491,0.106491,0.436644,0.106491,0.106491,0.106491,8.468615,0.436644,0,0.106491,0,0.436644,0.020284,0.09357,0.001921,0.004466,0.439169,0.440589
"193",395000,-352.630707,1,0.058953,0.058953,0.058953,0.536283,0.536283,0.058953,0.058953,0.058953,0.058953,0.058953,0.058953,0.058953,0.058953,0.058953,0.058953,0.058953,0.058953,9.333074,0.058953,0.058953,0.536283,0.058953,0.058953,0.058953,9.333074,0.536283,0.058953,0,0,0.536283,0.011468,0.013659,0.000852,0.000852,0.439547,0.533621
"194",397000,-344.273641,1,0.047174,0.047174,0.047174,0.814543,0.814543,0.047174,0.047174,0,0.047174,0.047174,0,0.047174,0.814543,0.047174,0.047174,0,0,9.361088,0.047174,0.047174,0.814543,0.047174,0.047174,0.047174,9.361088,0.814543,0.047174,0.047174,0,0.814543,0.02268,0.014236,0.00062,0.000557,0.447674,0.514233
"195",399000,-344.425833,1,0.065545,0.065545,0.065545,0.584373,0.584373,0.065545,0.065545,0.065545,0.065545,0,0.065545,0.065545,0.065545,0.065545,0,0.065545,0.065545,11.764729,0.065545,0,0.584373,0.065545,0.065545,0.065545,11.764729,0.584373,0.065545,0,0,0.584373,0.01331,0.006578,0.000448,0.000448,0.466261,0.512955
"196",401000,-345.855755,1,0,0.052874,0.052874,0.555477,0.555477,0.052874,0.052874,0.052874,0.052874,0.052874,0.052874,0.052874,0,0.052874,0.052874,0.052874,0,8.72531,0.052874,0.052874,0.555477,0.052874,0.052874,0.052874,8.72531,0.555477,0.052874,0.052874,0.052874,0.555477,0.005463,0.01653,0.000894,0.000798,0.44624,0.530075
"197",403000,-347.610115,1,0.028391,0.028391,0.028391,0.534134,0.534134,0.028391,0.028391,0.028391,0.028391,0.028391,0,0.028391,0,0.028391,0,0.028391,0,8.081639,0.028391,0.028391,0.534134,0,0,0.028391,8.081639,0.534134,0.028391,0.028391,0.028391,0.534134,0.012071,0.015594,0.000193,0.000371,0.409238,0.562533
"198",405000,-343.469527,1,0.125234,0.125234,0.125234,0.441013,0.441013,0.125234,0,0.125234,0.125234,0.125234,0.125234,0.125234,0.125234,0.125234,0.125234,0.125234,0.125234,10.791557,0.125234,0.125234,0.441013,0.125234,0.125234,0.125234,10.791557,0.441013,0,0.125234,0,0.441013,0.022454,0.04648,0.005959,0.005959,0.485561,0.433588
"199",407000,-345.390251,1,0.032018,0.032018,0.032018,0.493591,0.493591,0.032018,0.032018,0.032018,0,0.032018,0.032018,0.032018,0.032018,0.032018,0.032018,0.493591,0.032018,8.129437,0.493591,0,0.493591,0.032018,0.032018,0.032018,8.129437,0.493591,0.032018,0.032018,0,0.493591,0.010213,0.008041,0.000453,0.003034,0.428206,0.550054
"200",409000,-341.721784,1,0.438504,0.438504,0,0.438504,0.438504,0.438504,0.438504,0.438504,10.562868,0,0.438504,0.438504,0.438504,0,0.438504,0,10.562868,10.562868,0.438504,0.438504,0.438504,0.438504,0.438504,0,10.562868,0.438504,0,0,0,0.438504,0.016921,0.186487,0.014013,0.079925,0.316288,0.386365
"201",411000,-354.697594,1,0.322756,0.322756,0,0.322756,0.322756,0.322756,0.322756,0.322756,0.322756,0.322756,0,0,0.322756,0,0.322756,13.539065,0.322756,0,0.322756,0,0.322756,0,0.322756,0,13.539065,0.322756,0,0,0,0.322756,0.024473,0.06943,0.002586,0.013564,0.418017,0.47193
"202",413000,-357.86726,1,0,0.796705,0,0.796705,0.796705,0,0.796705,0.796705,0.796705,0,0.796705,0,0.796705,0,0,10.86125,10.86125,0,0,0.796705,0.796705,0,0,0,10.86125,0.796705,0,0,0,0.796705,0.048747,0.122434,0.002147,0.101545,0.352245,0.372883
"203",415000,-349.628221,1,0,0.527267,0,0.527267,0.527267,0,0.527267,0,0.527267,0,0,0,0.527267,0,0.527267,0,9.136735,0.527267,0.527267,9.136735,0.527267,0.527267,0,0,9.136735,0.527267,0,0,0,0.527267,0.006562,0.025905,0.012867,0.483728,0.27993,0.191007
"204",417000,-352.554243,1,0,0.643314,0,0.643314,0.643314,0,0.643314,0.643314,0.643314,0,0,0,0.643314,0.643314,0,0,13.198154,0,0.643314,0.643314,0.643314,0,0,0,13.198154,0.643314,0,0,0,0.643314,0.038596,0.109287,0.058084,0.206344,0.290891,0.296798
"205",419000,-352.440652,1,0,0.538515,0,0.538515,0.538515,0,0.538515,0.538515,0.538515,0.538515,0.538515,0.538515,0.538515,0,0,0,0,10.143217,0.538515,0.538515,0.538515,0.538515,0.538515,0.538515,10.143217,0.538515,0,0,0,0.538515,0.016561,0.071135,0.000718,0.033493,0.441769,0.436323
"206",421000,-353.240282,1,0,0.563717,0,0.563717,0.563717,0.563717,0.563717,0,0,0,0.563717,0.563717,0.563717,0.563717,0.563717,0,0,9.241981,9.241981,0.563717,0.563717,0.563717,0,0.563717,9.241981,0.563717,0,0,0,0.563717,0.01403,0.001429,0.041077,0.191579,0.407639,0.344247
"207",423000,-352.246608,1,0,0.487646,0,0.487646,0.487646,0.487646,0.487646,0,0,0.487646,0.487646,0.487646,0.487646,0,0.487646,0.487646,0.487646,0,14.580794,0,0.487646,0.487646,0.487646,0.487646,14.580794,0.487646,0,0,0,0.487646,0.01107,0.044557,0.029788,0.328802,0.347087,0.238695
"208",425000,-349.891422,1,0,0.658744,0,0.658744,0.658744,0,0.658744,0.658744,0,0.658744,0.658744,0.658744,0.658744,0,0,0.658744,0.658744,0,0,0.658744,0.658744,0,0.658744,0.658744,10.468543,0.658744,0,0,0,0.658744,0.028308,0.06927,0.001294,0.039564,0.435776,0.425788
"209",427000,-350.167533,1,0,0.368914,0,0.368914,0.368914,0,0.368914,0,0.368914,0.368914,0.368914,0.368914,0.368914,0,0.368914,0.368914,9.299798,0,0.368914,0,0.368914,0,0,0.368914,9.299798,0.368914,0,0,0,0.368914,0.013159,0.11483,0.033995,0.054789,0.488313,0.294914
"210",429000,-349.470019,1,0,0.380258,0,0.380258,0.380258,0,0.380258,0,0.380258,0,0.380258,0.380258,0.380258,0,0.380258,0,0,0.380258,11.265552,0,0.380258,0.380258,0,0.380258,11.265552,0.380258,0,0,0,0.380258,0.007686,0.047668,0.027573,0.299629,0.411852,0.205592
"211",431000,-350.345299,1,0,0.352502,0,0.352502,0.352502,0.352502,0.352502,0.352502,0.352502,0,0.352502,0.352502,0.352502,0.352502,0,0.352502,0.352502,0.352502,0,9.620313,0.352502,0.352502,0.352502,0.352502,9.620313,0.352502,0,0,0,0.352502,0.006351,0.056632,0.020057,0.351281,0.351281,0.214397
"212",433000,-351.71406,1,0,0.60099,0,0.60099,0.60099,0.60099,0,0.60099,0.60099,0,0.60099,0.60099,0.60099,0.60099,0.60099,0,0.60099,0.60099,0,0,0.60099,0,0.60099,0,9.175988,0.60099,0,0,0,0.60099,0.030091,0.064607,0.088955,0.001205,0.421721,0.39342
"213",435000,-353.775773,1,0,0.404748,0,0.404748,0.404748,0.404748,0.404748,0,0.404748,0.404748,0.404748,0.404748,0.404748,0,0.404748,0.404748,13.329839,0,0,0.404748,0.404748,0.404748,0.404748,0.404748,13.329839,0.404748,0,0,0,0.404748,0.012803,0.068165,0.025855,0.045568,0.506666,0.340944
"214",437000,-350.713577,1,0,0.402276,0,0.402276,0.402276,0.402276,0,0.402276,0,0.402276,0.402276,0.402276,0.402276,0.402276,0.402276,0.402276,0,0,0.402276,0,0.402276,0.402276,0,0.402276,11.534209,0.402276,0,0,0,0.402276,0.012367,0.079408,0.043774,0.001619,0.51737,0.345462
"215",439000,-350.977958,1,0,0.572725,0,0.572725,0.572725,0.572725,0,0,0,0.572725,0.572725,0.572725,0.572725,0.572725,0.572725,0.572725,0,0,0.572725,10.750461,0.572725,0.572725,0.572725,0.572725,10.750461,0.572725,0,0,0,0.572725,0.012312,0.049068,0.054673,0.257228,0.351222,0.275496
"216",441000,-351.675819,1,0,0.506867,0,0.506867,0.506867,0.506867,0,0.506867,0.506867,0.506867,0.506867,0,0.506867,0.506867,0.506867,0.506867,0,7.836231,0.506867,0,0.506867,0.506867,0.506867,0.506867,7.836231,0.506867,0,0,0,0.506867,0.007277,0.111079,0.007172,0.002527,0.395434,0.476511
"217",443000,-348.416443,1,0,0,0.467257,0.467257,0.467257,0.467257,0.467257,0.467257,0.467257,0.467257,0.467257,0.467257,0.467257,0.467257,0,0.467257,0.467257,10.275972,0.467257,0.467257,0.467257,0.467257,0.467257,0,10.275972,0.467257,0,0,0,0.467257,0.014848,0.074598,0.016158,0.038057,0.460972,0.395366
"218",445000,-348.698313,1,0,0,0.492513,0.492513,0.492513,0.492513,0,0.492513,0,0,0.492513,0.492513,0.492513,0.492513,0.492513,0.492513,0.492513,11.795017,0.492513,0.492513,0.492513,0,0.492513,0.492513,11.795017,0.492513,0,0,0,0.492513,0.022143,0.0028,0.084872,0.084872,0.476877,0.328436
"219",447000,-345.877977,1,0,0,0.391267,0.391267,0.391267,0.391267,0,0.391267,0,0.391267,0.391267,0.391267,0.391267,0,0,0.391267,0.391267,8.198023,0.391267,0,0.391267,0.391267,0.391267,0.391267,8.198023,0.391267,0,0,0,0.391267,0.01057,0.066378,0.000293,0.010452,0.515691,0.396616
"220",449000,-348.583245,1,0,0,0.417402,0.417402,0.417402,0.417402,0.417402,0.417402,0,0,0.417402,0.417402,0,0,0.417402,0,0.417402,10.903302,0.417402,0.417402,0.417402,0.417402,0,0.417402,10.903302,0.417402,0,0,0,0.417402,0.013022,0.001258,0.027023,0.043763,0.559934,0.354999
"221",451000,-346.690996,1,0,0,0.506789,0.506789,0.506789,0.506789,0.506789,0.506789,0.506789,0.506789,0.506789,0.506789,0,0.506789,0.506789,0.506789,0.506789,12.580079,0,0,0.506789,0.506789,0.506789,0,12.580079,0.506789,0,0,0,0.506789,0.017252,0.07809,0.044873,0.007794,0.459436,0.392555
"222",453000,-345.214655,1,0,0,0.406686,0.406686,0.406686,0.406686,0.406686,0.406686,0,0,0.406686,0,0.406686,0.406686,0.406686,0,0,7.333857,0.406686,0,0.406686,0.406686,0.406686,0,7.333857,0.406686,0,0,0,0.406686,0.004919,0.001462,0.004919,0.001746,0.555963,0.430991
"223",455000,-351.215805,1,0,0,0.323379,0.323379,0.323379,0,0,0.323379,0,0.323379,0.323379,0.323379,0.323379,0,0.323379,0.323379,0.323379,10.328106,0.323379,0,0.323379,0,0,0,10.328106,0.323379,0.323379,0,0,0.323379,0.002397,0.008984,0.002732,0.002909,0.489592,0.493386
"224",457000,-347.810804,1,0,0,0.508551,0.508551,0.508551,0.508551,0.508551,0,0,0,0.508551,0.508551,0,0.508551,0,0,0.508551,9.269792,0.508551,0.508551,0.508551,0.508551,0.508551,0,9.269792,0.508551,0,0,0,0.508551,0.015571,0.000826,0.015015,0.040881,0.514127,0.41358
"225",459000,-347.933775,1,0,0,0.330179,0.330179,0.330179,0.330179,0.330179,0.330179,0.330179,0,0.330179,0.330179,0.330179,0.330179,0.330179,0.330179,0.330179,12.552429,0.330179,0,0.330179,0,0,0,12.552429,0.330179,0.330179,0,0,0.330179,0.002725,0.00746,0.006264,0.003643,0.503151,0.476758
"226",461000,-355.427388,1,0,0,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,0,13.619187,0.314982,0.314982,0.314982,0.314982,0.314982,0.314982,13.619187,0.314982,0.314982,0,0,0.314982,0.002432,0.013474,0.005653,0.005464,0.439415,0.533562
"227",463000,-353.389432,1,0.110532,0.110532,0.110532,0.110532,0.54667,0.54667,0.54667,0,0.110532,0.54667,0,0.110532,0.54667,0.110532,0,0.54667,0,7.361862,0,0.110532,0.54667,0.54667,0,0.54667,7.361862,0.54667,0.110532,0,0,0.54667,0.006606,0.027331,0.000386,0.000837,0.333057,0.631783
"228",465000,-346.912127,1,0.063545,0.063545,0.063545,0.063545,0.684182,0.684182,0,0,0.063545,0,0,0,0.684182,0.063545,0.063545,0.684182,0,0.684182,0.063545,0.063545,0.684182,0,0.063545,0.063545,8.230502,0.684182,0.063545,0.063545,0,0.684182,0.00873,0.006439,0.000108,0.000318,0.418608,0.565797
"229",467000,-349.003624,1,0.04693,0.04693,0.04693,0.04693,0.533043,0.533043,0.04693,10.421044,0.04693,0.04693,0.533043,0.533043,0.533043,0.533043,0.04693,0,10.421044,0.533043,0.04693,0.04693,0.533043,0.04693,0,0.04693,10.421044,0.533043,0,0.04693,0.04693,0.533043,0.007156,0.008136,0.028962,0.00815,0.459968,0.487628
"230",469000,-348.261088,1,0.029691,0.029691,0.029691,0.029691,0.565842,0.029691,0.029691,12.440301,0.029691,0.029691,0.565842,0,0.565842,0.029691,0.029691,0.029691,12.440301,0.029691,0.029691,0,0.565842,0.029691,0.029691,0,12.440301,0.565842,0.029691,0.029691,0.029691,0.565842,0.005749,0.006666,0.002632,0.003734,0.477619,0.503599
"231",471000,-349.780734,1,0,0.114312,0,0.114312,0.593473,0.114312,0.114312,0.114312,0.114312,0,0.593473,0.114312,0.593473,0.593473,0.114312,0.114312,0.114312,0.114312,0.114312,0.593473,0.593473,0,0,0.114312,11.344032,0.593473,0.114312,0.114312,0,0.593473,0.002521,0.009162,0.007194,0.008504,0.464884,0.507735
"232",473000,-349.507226,1,0.040583,0.040583,0.040583,0.040583,0.534657,0.040583,0.040583,0.534657,0.040583,0.040583,0.534657,0.040583,0.534657,0.534657,0,0.040583,8.738067,8.738067,0.534657,0.040583,0.534657,0.534657,0,0,8.738067,0.534657,0.040583,0,0.040583,0.534657,0.004454,0.005536,0.007298,0.01916,0.479025,0.484527
"233",475000,-346.968845,1,0,0,0.334835,0.334835,0.334835,0.334835,0.334835,0.334835,0.334835,0.334835,0,0.334835,0.334835,0.334835,0.334835,0.334835,0,11.180421,0.334835,0.334835,0.334835,0.334835,0.334835,0.334835,11.180421,0.334835,0.334835,0,0,0.334835,0.002794,0.013515,0.006677,0.006349,0.415363,0.555303
"234",477000,-344.20024,1,0,0,0.125238,0.125238,0.536307,0.536307,0.536307,0.536307,0.125238,0.536307,0,0,0,0.125238,0,0.536307,0,7.532677,0.536307,0.125238,0.536307,0,0.125238,0.125238,7.532677,0.536307,0.125238,0,0,0.536307,0.00254,0.025745,4.9e-05,0.000582,0.374032,0.597052
"235",479000,-349.171407,1,0,0,0.373492,0.373492,0.373492,0,0.373492,0.373492,0.373492,0,0,0,0.373492,0,0.373492,0.373492,0,10.785579,0.373492,0.373492,0.373492,0,0.373492,0,10.785579,0.373492,0,0,0,0.373492,0,1,0,0,0,0
"236",481000,-349.870894,1,0,0,0.471438,0.471438,0.471438,0,0,0,0.471438,0,0,0,0.471438,0.471438,0.471438,0.471438,0,8.537494,0.471438,0,0.471438,0.471438,0.471438,0.471438,8.537494,0.471438,0,0,0,0.471438,0.005315,0.060172,0.005315,0.001987,0.548389,0.378821
"237",483000,-347.406392,1,0,0,0.463203,0.463203,0.463203,0,0.463203,0,0.463203,0.463203,0.463203,0,0.463203,0,0,0.463203,0,12.660221,0.463203,0.463203,0.463203,0.463203,0.463203,0.463203,12.660221,0.463203,0,0,0,0.463203,0.004509,0.19012,8e-06,0.001131,0.478006,0.326225
"238",485000,-348.004704,1,0,0,0.446385,0.446385,0.446385,0.446385,0,0.446385,0.446385,0.446385,0,0,0,0,0.446385,0.446385,0.446385,8.93636,0.446385,0,0.446385,0.446385,0.446385,0.446385,8.93636,0.446385,0,0,0,0.446385,0.007457,0.121808,0.000691,0.002573,0.434367,0.433104
"239",487000,-354.52362,1,0,0.335326,0.335326,0.335326,0.335326,0,0.335326,0.335326,0,0,0.335326,0,0,0.335326,0,0,0.335326,8.216638,0,0.335326,0.335326,0.335326,0.335326,0,8.216638,0.335326,0,0,0,0.335326,0.004621,0.000463,0.000976,0.006057,0.646242,0.341641
"240",489000,-353.409815,1,0,0,0.523011,0.523011,0.523011,0.523011,0.523011,0.523011,0,0,0,0,0.523011,0.523011,0,0,0.523011,9.239983,0.523011,0.523011,0.523011,0.523011,0.523011,0.523011,9.239983,0.523011,0,0,0,0.523011,0.01136,0.001448,0.003067,0.014699,0.469697,0.499729
"241",491000,-348.426353,1,0,0,0.349752,0.349752,0.349752,0,0.349752,0.349752,0.349752,0.349752,0.349752,0.349752,0,0.349752,0.349752,0,0.349752,9.862716,0.349752,0.349752,0.349752,0,0.349752,0,9.862716,0.349752,0,0,0,0.349752,0.015626,0.249877,0.079776,0.081901,0.343865,0.228956
"242",493000,-346.975938,1,0,0,0.360518,0.360518,0.360518,0.360518,0.360518,0.360518,0.360518,0.360518,0.360518,0.360518,0.360518,0.360518,0,0,0.360518,10.970158,0.360518,0.360518,0.360518,0.360518,0.360518,0,10.970158,0.360518,0,0,0,0.360518,0.010961,0.099673,0.017189,0.039434,0.510779,0.321965
"243",495000,-345.585799,1,0,0,0.507983,0.507983,0.507983,0.507983,0.507983,0,0.507983,0,0.507983,0.507983,0.507983,0,0.507983,0.507983,0,9.593741,0,0.507983,0.507983,0.507983,0,0,9.593741,0.507983,0,0,0,0.507983,0.015383,0.042377,0.028319,0.026481,0.507455,0.379984
"244",497000,-353.283999,1,0,0,0.598087,0.598087,0.598087,0,0.598087,0,0.598087,0,0,0.598087,0,0,0.598087,0,0,7.719265,0,0,0.598087,0.598087,0,0,7.719265,0.598087,0,0,0,0.598087,0.018764,0.035111,0.035267,0.00274,0.473784,0.434334
"245",499000,-345.811081,1,0,0,0.555495,0.555495,0.555495,0.555495,0.555495,0,0.555495,0.555495,0,0.555495,0.555495,0.555495,0,0.555495,0.555495,9.823866,0.555495,0,0.555495,0,0.555495,0.555495,9.823866,0.555495,0,0,0,0.555495,0.022798,0.100831,0.023952,0.023627,0.443166,0.385625
"246",501000,-347.2655,1,0,0,0.419536,0.419536,0.419536,0.419536,0,0.419536,0.419536,0.419536,0,0.419536,0,0,0,0.419536,0.419536,12.2619,0.419536,0.419536,0.419536,0.419536,0.419536,0.419536,12.2619,0.419536,0,0,0,0.419536,0.01318,0.090169,0.000241,0.040639,0.515106,0.340665
"247",503000,-350.05041,1,0,0,0.351598,0.351598,0.351598,0,0,0.351598,0,0.351598,0.351598,0.351598,0,0,0,0,0.351598,10.623303,0.351598,0,0.351598,0,0.351598,0,10.623303,0.351598,0,0,0,0.351598,0.020343,0.199786,0.000604,0.041943,0.465834,0.271491
